trial_id,N,method,true_theta,true_phi,fidelity,infidelity,z_shots,x_shots,y_shots,z_counts_0,z_counts_1,x_counts_0,x_counts_1,y_counts_0,y_counts_1,reward,x_fraction,y_fraction,z_fraction
642,500,ZX_split,0.6152505126175568,5.463903811975788,0.9519161429511658,0.04808385704883422,250,250,0,236,14,168,82,0,0,,0.5,0.0,0.5
642,500,XYZ_split,0.6152505126175568,5.463903811975788,0.9974296644681002,0.002570335531899781,166,166,168,148,18,113,53,41,127,,0.332,0.336,0.332
642,500,RL_adaptive,0.6152505126175568,5.463903811975788,0.9978257505722239,0.0021742494277761093,149,173,178,137,12,117,56,43,135,0.9978257505722239,0.346,0.356,0.298
643,10,Z_only,2.100094462882827,0.9721941925167228,0.7524638217962816,0.24753617820371843,10,0,0,1,9,0,0,0,0,,0.0,0.0,1.0
643,10,ZX_split,2.100094462882827,0.9721941925167228,0.6626045546404076,0.3373954453595924,5,5,0,1,4,2,3,0,0,,0.5,0.0,0.5
643,10,XYZ_split,2.100094462882827,0.9721941925167228,0.992014359158791,0.007985640841209007,3,3,4,0,3,3,0,4,0,,0.3,0.4,0.3
643,10,RL_adaptive,2.100094462882827,0.9721941925167228,0.9513594186825072,0.048640581317492826,2,3,5,0,2,2,1,4,1,0.9513594186825072,0.3,0.5,0.2
643,25,Z_only,2.100094462882827,0.9721941925167228,0.7524638217962816,0.24753617820371843,25,0,0,8,17,0,0,0,0,,0.0,0.0,1.0
643,25,ZX_split,2.100094462882827,0.9721941925167228,0.8460003645809554,0.1539996354190446,12,13,0,4,8,8,5,0,0,,0.52,0.0,0.48
643,25,XYZ_split,2.100094462882827,0.9721941925167228,0.9412529147181803,0.05874708528181971,8,8,9,1,7,7,1,6,3,,0.32,0.36,0.32
643,25,RL_adaptive,2.100094462882827,0.9721941925167228,0.9932463554498703,0.006753644550129723,9,9,7,1,8,9,0,7,0,0.9932463554498703,0.36,0.28,0.36
643,50,Z_only,2.100094462882827,0.9721941925167228,0.7524638217962816,0.24753617820371843,50,0,0,12,38,0,0,0,0,,0.0,0.0,1.0
643,50,ZX_split,2.100094462882827,0.9721941925167228,0.8387969383553839,0.16120306164461606,25,25,0,8,17,15,10,0,0,,0.5,0.0,0.5
643,50,XYZ_split,2.100094462882827,0.9721941925167228,0.9339029908123212,0.0660970091876788,16,16,18,4,12,8,8,14,4,,0.32,0.36,0.32
643,50,RL_adaptive,2.100094462882827,0.9721941925167228,0.9618668843069256,0.038133115693074426,18,16,16,7,11,11,5,16,0,0.9618668843069256,0.32,0.32,0.36
643,100,Z_only,2.100094462882827,0.9721941925167228,0.7524638217962816,0.24753617820371843,100,0,0,22,78,0,0,0,0,,0.0,0.0,1.0
643,100,ZX_split,2.100094462882827,0.9721941925167228,0.8504832347303358,0.14951676526966418,50,50,0,11,39,38,12,0,0,,0.5,0.0,0.5
643,100,XYZ_split,2.100094462882827,0.9721941925167228,0.9938873442918975,0.006112655708102488,33,33,34,7,26,27,6,28,6,,0.33,0.34,0.33
643,100,RL_adaptive,2.100094462882827,0.9721941925167228,0.9978857410248984,0.002114258975101646,28,41,31,6,22,32,9,26,5,0.9978857410248984,0.41,0.31,0.28
643,250,Z_only,2.100094462882827,0.9721941925167228,0.7524638217962816,0.24753617820371843,250,0,0,66,184,0,0,0,0,,0.0,0.0,1.0
643,250,ZX_split,2.100094462882827,0.9721941925167228,0.8504806839586605,0.1495193160413395,125,125,0,30,95,95,30,0,0,,0.5,0.0,0.5
643,250,XYZ_split,2.100094462882827,0.9721941925167228,0.9989611500316077,0.0010388499683923191,83,83,84,15,68,68,15,76,8,,0.332,0.336,0.332
643,250,RL_adaptive,2.100094462882827,0.9721941925167228,0.9823629711999331,0.0176370288000669,108,59,83,24,84,49,10,63,20,0.9823629711999331,0.236,0.332,0.432
643,500,Z_only,2.100094462882827,0.9721941925167228,0.7524638217962816,0.24753617820371843,500,0,0,106,394,0,0,0,0,,0.0,0.0,1.0
643,500,ZX_split,2.100094462882827,0.9721941925167228,0.8484691904356344,0.1515308095643656,250,250,0,59,191,176,74,0,0,,0.5,0.0,0.5
643,500,XYZ_split,2.100094462882827,0.9721941925167228,0.9980462628258737,0.00195373717412628,166,166,168,35,131,126,40,140,28,,0.332,0.336,0.332
643,500,RL_adaptive,2.100094462882827,0.9721941925167228,0.999147051881969,0.0008529481180310494,138,155,207,38,100,117,38,177,30,0.999147051881969,0.31,0.414,0.276
644,10,Z_only,1.6820296930365173,0.3837836564035881,0.5555020644631491,0.4444979355368509,10,0,0,1,9,0,0,0,0,,0.0,0.0,1.0
644,10,ZX_split,1.6820296930365173,0.3837836564035881,0.9195659540237545,0.08043404597624548,5,5,0,3,2,4,1,0,0,,0.5,0.0,0.5
644,10,XYZ_split,1.6820296930365173,0.3837836564035881,0.9195659540237545,0.08043404597624548,3,3,4,2,1,3,0,2,2,,0.3,0.4,0.3
644,10,RL_adaptive,1.6820296930365173,0.3837836564035881,0.9588206294629069,0.041179370537093085,3,3,4,2,1,3,0,3,1,0.9588206294629069,0.3,0.4,0.3
644,25,Z_only,1.6820296930365173,0.3837836564035881,0.5555020644631491,0.4444979355368509,25,0,0,12,13,0,0,0,0,,0.0,0.0,1.0
644,25,ZX_split,1.6820296930365173,0.3837836564035881,0.960762035946567,0.03923796405343305,12,13,0,6,6,13,0,0,0,,0.52,0.0,0.48
644,25,XYZ_split,1.6820296930365173,0.3837836564035881,0.9959541980632426,0.004045801936757409,8,8,9,4,4,8,0,6,3,,0.32,0.36,0.32
644,25,RL_adaptive,1.6820296930365173,0.3837836564035881,0.9844500371859124,0.015549962814087603,8,10,7,3,5,10,0,6,1,0.9844500371859124,0.4,0.28,0.32
644,50,Z_only,1.6820296930365173,0.3837836564035881,0.5555020644631491,0.4444979355368509,50,0,0,19,31,0,0,0,0,,0.0,0.0,1.0
644,50,ZX_split,1.6820296930365173,0.3837836564035881,0.9626991989159118,0.037300801084088175,25,25,0,10,15,25,0,0,0,,0.5,0.0,0.5
644,50,XYZ_split,1.6820296930365173,0.3837836564035881,0.9931366142533605,0.006863385746639472,16,16,18,8,8,16,0,14,4,,0.32,0.36,0.32
644,50,RL_adaptive,1.6820296930365173,0.3837836564035881,0.972117966261309,0.027882033738691026,18,17,15,9,9,17,0,8,7,0.972117966261309,0.34,0.3,0.36
644,100,Z_only,1.6820296930365173,0.3837836564035881,0.5555020644631491,0.4444979355368509,100,0,0,38,62,0,0,0,0,,0.0,0.0,1.0
644,100,ZX_split,1.6820296930365173,0.3837836564035881,0.9569590756516696,0.0430409243483304,50,50,0,18,32,48,2,0,0,,0.5,0.0,0.5
644,100,XYZ_split,1.6820296930365173,0.3837836564035881,0.9917615994518113,0.008238400548188696,33,33,34,13,20,31,2,26,8,,0.33,0.34,0.33
644,100,RL_adaptive,1.6820296930365173,0.3837836564035881,0.9885570178749897,0.01144298212501027,30,40,30,16,14,40,0,19,11,0.9885570178749897,0.4,0.3,0.3
644,250,Z_only,1.6820296930365173,0.3837836564035881,0.5555020644631491,0.4444979355368509,250,0,0,98,152,0,0,0,0,,0.0,0.0,1.0
644,250,ZX_split,1.6820296930365173,0.3837836564035881,0.961235144273547,0.03876485572645305,125,125,0,62,63,119,6,0,0,,0.5,0.0,0.5
644,250,XYZ_split,1.6820296930365173,0.3837836564035881,0.995183045883068,0.0048169541169319485,83,83,84,31,52,80,3,57,27,,0.332,0.336,0.332
644,250,RL_adaptive,1.6820296930365173,0.3837836564035881,0.9997184311736576,0.00028156882634244873,107,56,87,46,61,54,2,59,28,0.9997184311736576,0.224,0.348,0.428
644,500,Z_only,1.6820296930365173,0.3837836564035881,0.5555020644631491,0.4444979355368509,500,0,0,215,285,0,0,0,0,,0.0,0.0,1.0
644,500,ZX_split,1.6820296930365173,0.3837836564035881,0.9637498267709811,0.03625017322901891,250,250,0,106,144,244,6,0,0,,0.5,0.0,0.5
644,500,XYZ_split,1.6820296930365173,0.3837836564035881,0.9982509530421159,0.0017490469578841372,166,166,168,69,97,162,4,123,45,,0.332,0.336,0.332
644,500,RL_adaptive,1.6820296930365173,0.3837836564035881,0.9896573407771783,0.010342659222821737,145,158,197,74,71,153,5,120,77,0.9896573407771783,0.316,0.394,0.29
645,10,Z_only,1.9739361176745422,2.615632251233794,0.6961541784841789,0.30384582151582107,10,0,0,4,6,0,0,0,0,,0.0,0.0,1.0
645,10,ZX_split,1.9739361176745422,2.615632251233794,0.9419930343538245,0.05800696564617547,5,5,0,1,4,0,5,0,0,,0.5,0.0,0.5
645,10,XYZ_split,1.9739361176745422,2.615632251233794,0.9959338231384788,0.00406617686152122,3,3,4,1,2,0,3,3,1,,0.3,0.4,0.3
645,10,RL_adaptive,1.9739361176745422,2.615632251233794,0.9762031956968326,0.02379680430316744,2,3,5,0,2,0,3,5,0,0.9762031956968326,0.3,0.5,0.2
645,25,Z_only,1.9739361176745422,2.615632251233794,0.6961541784841789,0.30384582151582107,25,0,0,5,20,0,0,0,0,,0.0,0.0,1.0
645,25,ZX_split,1.9739361176745422,2.615632251233794,0.9434861653363132,0.05651383466368676,12,13,0,3,9,0,13,0,0,,0.52,0.0,0.48
645,25,XYZ_split,1.9739361176745422,2.615632251233794,0.9383726919600287,0.061627308039971296,8,8,9,4,4,2,6,5,4,,0.32,0.36,0.32
645,25,RL_adaptive,1.9739361176745422,2.615632251233794,0.9321512825331212,0.06784871746687882,8,10,7,4,4,1,9,4,3,0.9321512825331212,0.4,0.28,0.32
645,50,Z_only,1.9739361176745422,2.615632251233794,0.6961541784841789,0.30384582151582107,50,0,0,18,32,0,0,0,0,,0.0,0.0,1.0
645,50,ZX_split,1.9739361176745422,2.615632251233794,0.9433096511341077,0.056690348865892304,25,25,0,8,17,4,21,0,0,,0.5,0.0,0.5
645,50,XYZ_split,1.9739361176745422,2.615632251233794,0.9656003780277649,0.03439962197223512,16,16,18,2,14,1,15,11,7,,0.32,0.36,0.32
645,50,RL_adaptive,1.9739361176745422,2.615632251233794,0.9919808503007798,0.00801914969922024,18,17,15,7,11,2,15,10,5,0.9919808503007798,0.34,0.3,0.36
645,100,Z_only,1.9739361176745422,2.615632251233794,0.6961541784841789,0.30384582151582107,100,0,0,27,73,0,0,0,0,,0.0,0.0,1.0
645,100,ZX_split,1.9739361176745422,2.615632251233794,0.9323723732571206,0.06762762674287937,50,50,0,20,30,4,46,0,0,,0.5,0.0,0.5
645,100,XYZ_split,1.9739361176745422,2.615632251233794,0.994095797393817,0.005904202606182962,33,33,34,12,21,5,28,26,8,,0.33,0.34,0.33
645,100,RL_adaptive,1.9739361176745422,2.615632251233794,0.9962147060662291,0.003785293933770917,29,40,31,7,22,4,36,22,9,0.9962147060662291,0.4,0.31,0.29
645,250,Z_only,1.9739361176745422,2.615632251233794,0.6961541784841789,0.30384582151582107,250,0,0,83,167,0,0,0,0,,0.0,0.0,1.0
645,250,ZX_split,1.9739361176745422,2.615632251233794,0.9430185349321052,0.05698146506789481,125,125,0,40,85,11,114,0,0,,0.5,0.0,0.5
645,250,XYZ_split,1.9739361176745422,2.615632251233794,0.9921962411426711,0.0078037588573288685,83,83,84,14,69,5,78,63,21,,0.332,0.336,0.332
645,250,RL_adaptive,1.9739361176745422,2.615632251233794,0.9992841290900794,0.0007158709099206462,82,95,73,23,59,10,85,55,18,0.9992841290900794,0.38,0.292,0.328
645,500,Z_only,1.9739361176745422,2.615632251233794,0.6961541784841789,0.30384582151582107,500,0,0,169,331,0,0,0,0,,0.0,0.0,1.0
645,500,ZX_split,1.9739361176745422,2.615632251233794,0.9411643165260029,0.05883568347399715,250,250,0,86,164,20,230,0,0,,0.5,0.0,0.5
645,500,XYZ_split,1.9739361176745422,2.615632251233794,0.9994892089501684,0.0005107910498316492,166,166,168,45,121,11,155,123,45,,0.332,0.336,0.332
645,500,RL_adaptive,1.9739361176745422,2.615632251233794,0.9971121873826821,0.002887812617317853,132,173,195,46,86,15,158,137,58,0.9971121873826821,0.346,0.39,0.264
646,10,Z_only,1.8609530242220647,3.5101053921285312,0.643051187971733,0.356948812028267,10,0,0,4,6,0,0,0,0,,0.0,0.0,1.0
646,10,ZX_split,1.8609530242220647,3.5101053921285312,0.9663102397016198,0.03368976029838022,5,5,0,2,3,0,5,0,0,,0.5,0.0,0.5
646,10,XYZ_split,1.8609530242220647,3.5101053921285312,0.9979238227608597,0.002076177239140331,3,3,4,1,2,0,3,1,3,,0.3,0.4,0.3
646,10,RL_adaptive,1.8609530242220647,3.5101053921285312,0.8166420802771387,0.1833579197228613,2,3,5,0,2,0,3,4,1,0.8166420802771387,0.3,0.5,0.2
646,25,Z_only,1.8609530242220647,3.5101053921285312,0.643051187971733,0.356948812028267,25,0,0,10,15,0,0,0,0,,0.0,0.0,1.0
646,25,ZX_split,1.8609530242220647,3.5101053921285312,0.9469347647309909,0.05306523526900908,12,13,0,6,6,1,12,0,0,,0.52,0.0,0.48
646,25,XYZ_split,1.8609530242220647,3.5101053921285312,0.9941068802370308,0.0058931197629692456,8,8,9,3,5,0,8,2,7,,0.32,0.36,0.32
646,25,RL_adaptive,1.8609530242220647,3.5101053921285312,0.9726833319381489,0.027316668061851068,9,9,7,1,8,0,9,2,5,0.9726833319381489,0.36,0.28,0.36
646,50,Z_only,1.8609530242220647,3.5101053921285312,0.643051187971733,0.356948812028267,50,0,0,15,35,0,0,0,0,,0.0,0.0,1.0
646,50,ZX_split,1.8609530242220647,3.5101053921285312,0.9671224012924905,0.0328775987075095,25,25,0,10,15,1,24,0,0,,0.5,0.0,0.5
646,50,XYZ_split,1.8609530242220647,3.5101053921285312,0.9899977239368628,0.010002276063137194,16,16,18,4,12,1,15,6,12,,0.32,0.36,0.32
646,50,RL_adaptive,1.8609530242220647,3.5101053921285312,0.9946239288957399,0.005376071104260083,17,18,15,5,12,1,17,4,11,0.9946239288957399,0.36,0.3,0.34
646,100,Z_only,1.8609530242220647,3.5101053921285312,0.643051187971733,0.356948812028267,100,0,0,35,65,0,0,0,0,,0.0,0.0,1.0
646,100,ZX_split,1.8609530242220647,3.5101053921285312,0.9671224012924905,0.0328775987075095,50,50,0,20,30,2,48,0,0,,0.5,0.0,0.5
646,100,XYZ_split,1.8609530242220647,3.5101053921285312,0.9894041700261935,0.010595829973806481,33,33,34,14,19,2,31,14,20,,0.33,0.34,0.33
646,100,RL_adaptive,1.8609530242220647,3.5101053921285312,0.942763932117128,0.057236067882872055,32,37,31,19,13,2,35,10,21,0.942763932117128,0.37,0.31,0.32
646,250,Z_only,1.8609530242220647,3.5101053921285312,0.643051187971733,0.356948812028267,250,0,0,86,164,0,0,0,0,,0.0,0.0,1.0
646,250,ZX_split,1.8609530242220647,3.5101053921285312,0.962466497655866,0.037533502344133995,125,125,0,55,70,9,116,0,0,,0.5,0.0,0.5
646,250,XYZ_split,1.8609530242220647,3.5101053921285312,0.9915944638867485,0.008405536113251455,83,83,84,37,46,3,80,26,58,,0.332,0.336,0.332
646,250,RL_adaptive,1.8609530242220647,3.5101053921285312,0.9995339270337099,0.00046607296629008754,76,103,71,28,48,6,97,22,49,0.9995339270337099,0.412,0.284,0.304
646,500,Z_only,1.8609530242220647,3.5101053921285312,0.643051187971733,0.356948812028267,500,0,0,179,321,0,0,0,0,,0.0,0.0,1.0
646,500,ZX_split,1.8609530242220647,3.5101053921285312,0.9688146336795349,0.03118536632046509,250,250,0,84,166,14,236,0,0,,0.5,0.0,0.5
646,500,XYZ_split,1.8609530242220647,3.5101053921285312,0.9951565797325821,0.004843420267417908,166,166,168,70,96,7,159,59,109,,0.332,0.336,0.332
646,500,RL_adaptive,1.8609530242220647,3.5101053921285312,0.9996693599488526,0.0003306400511473573,133,188,179,49,84,9,179,61,118,0.9996693599488526,0.376,0.358,0.266
647,10,Z_only,0.9022203286092404,5.996057689762172,0.8099345971638539,0.19006540283614615,10,0,0,7,3,0,0,0,0,,0.0,0.0,1.0
647,10,ZX_split,0.9022203286092404,5.996057689762172,0.9852341847693356,0.014765815230664447,5,5,0,5,0,5,0,0,0,,0.5,0.0,0.5
647,10,XYZ_split,0.9022203286092404,5.996057689762172,0.6130342740317946,0.38696572596820544,3,3,4,1,2,2,1,1,3,,0.3,0.4,0.3
647,10,RL_adaptive,0.9022203286092404,5.996057689762172,0.9945210777683224,0.005478922231677563,3,3,4,3,0,3,0,1,3,0.9945210777683224,0.3,0.4,0.3
647,25,Z_only,0.9022203286092404,5.996057689762172,0.8099345971638539,0.19006540283614615,25,0,0,22,3,0,0,0,0,,0.0,0.0,1.0
647,25,ZX_split,0.9022203286092404,5.996057689762172,0.9850131267914495,0.014986873208550522,12,13,0,10,2,13,0,0,0,,0.52,0.0,0.48
647,25,XYZ_split,0.9022203286092404,5.996057689762172,0.8288477585973533,0.17115224140264673,8,8,9,5,3,6,2,0,9,,0.32,0.36,0.32
647,25,RL_adaptive,0.9022203286092404,5.996057689762172,0.9201943510766456,0.0798056489233544,7,10,8,5,2,8,2,1,7,0.9201943510766456,0.4,0.32,0.28
647,50,Z_only,0.9022203286092404,5.996057689762172,0.8099345971638539,0.19006540283614615,50,0,0,42,8,0,0,0,0,,0.0,0.0,1.0
647,50,ZX_split,0.9022203286092404,5.996057689762172,0.9869718735998738,0.013028126400126183,25,25,0,22,3,23,2,0,0,,0.5,0.0,0.5
647,50,XYZ_split,0.9022203286092404,5.996057689762172,0.9783825146782308,0.021617485321769214,16,16,18,11,5,15,1,6,12,,0.32,0.36,0.32
647,50,RL_adaptive,0.9022203286092404,5.996057689762172,0.9366047381711509,0.06339526182884914,17,18,15,14,3,14,4,2,13,0.9366047381711509,0.36,0.3,0.34
647,100,Z_only,0.9022203286092404,5.996057689762172,0.8099345971638539,0.19006540283614615,100,0,0,80,20,0,0,0,0,,0.0,0.0,1.0
647,100,ZX_split,0.9022203286092404,5.996057689762172,0.9852341847693356,0.014765815230664447,50,50,0,41,9,41,9,0,0,,0.5,0.0,0.5
647,100,XYZ_split,0.9022203286092404,5.996057689762172,0.9970773447790208,0.002922655220979231,33,33,34,26,7,29,4,15,19,,0.33,0.34,0.33
647,100,RL_adaptive,0.9022203286092404,5.996057689762172,0.9914672439259016,0.008532756074098424,31,39,30,21,10,32,7,13,17,0.9914672439259016,0.39,0.3,0.31
647,250,Z_only,0.9022203286092404,5.996057689762172,0.8099345971638539,0.19006540283614615,250,0,0,207,43,0,0,0,0,,0.0,0.0,1.0
647,250,ZX_split,0.9022203286092404,5.996057689762172,0.986595732727476,0.013404267272523973,125,125,0,97,28,110,15,0,0,,0.5,0.0,0.5
647,250,XYZ_split,0.9022203286092404,5.996057689762172,0.9975792771924824,0.0024207228075175946,83,83,84,66,17,69,14,37,47,,0.332,0.336,0.332
647,250,RL_adaptive,0.9022203286092404,5.996057689762172,0.9995504113826177,0.0004495886173823127,92,66,92,79,13,60,6,33,59,0.9995504113826177,0.264,0.368,0.368
647,500,Z_only,0.9022203286092404,5.996057689762172,0.8099345971638539,0.19006540283614615,500,0,0,407,93,0,0,0,0,,0.0,0.0,1.0
647,500,ZX_split,0.9022203286092404,5.996057689762172,0.9874973291915391,0.012502670808460903,250,250,0,205,45,222,28,0,0,,0.5,0.0,0.5
647,500,XYZ_split,0.9022203286092404,5.996057689762172,0.9998498978735542,0.0001501021264458391,166,166,168,135,31,148,18,63,105,,0.332,0.336,0.332
647,500,RL_adaptive,0.9022203286092404,5.996057689762172,0.9971362960382254,0.0028637039617745996,148,167,185,119,29,139,28,65,120,0.9971362960382254,0.334,0.37,0.296
648,10,Z_only,1.6487414316331688,0.610831860161194,0.4610668981581854,0.5389331018418146,10,0,0,5,5,0,0,0,0,,0.0,0.0,1.0
648,10,ZX_split,1.6487414316331688,0.610831860161194,0.8750755244726219,0.12492447552737806,5,5,0,3,2,4,1,0,0,,0.5,0.0,0.5
648,10,XYZ_split,1.6487414316331688,0.610831860161194,0.5921939006387592,0.4078060993612408,3,3,4,3,0,2,1,2,2,,0.3,0.4,0.3
648,10,RL_adaptive,1.6487414316331688,0.610831860161194,0.9614139208800307,0.03858607911996925,3,3,4,2,1,3,0,3,1,0.9614139208800307,0.3,0.4,0.3
648,25,Z_only,1.6487414316331688,0.610831860161194,0.5389331018418144,0.4610668981581856,25,0,0,11,14,0,0,0,0,,0.0,0.0,1.0
648,25,ZX_split,1.6487414316331688,0.610831860161194,0.9061122037994356,0.09388779620056442,12,13,0,5,7,11,2,0,0,,0.52,0.0,0.48
648,25,XYZ_split,1.6487414316331688,0.610831860161194,0.9606394465400127,0.039360553459987346,8,8,9,4,4,6,2,5,4,,0.32,0.36,0.32
648,25,RL_adaptive,1.6487414316331688,0.610831860161194,0.971149923094553,0.028850076905447053,9,9,7,2,7,9,0,7,0,0.971149923094553,0.36,0.28,0.36
648,50,Z_only,1.6487414316331688,0.610831860161194,0.4610668981581854,0.5389331018418146,50,0,0,25,25,0,0,0,0,,0.0,0.0,1.0
648,50,ZX_split,1.6487414316331688,0.610831860161194,0.8710164648431579,0.12898353515684213,25,25,0,17,8,25,0,0,0,,0.5,0.0,0.5
648,50,XYZ_split,1.6487414316331688,0.610831860161194,0.9992891778259162,0.0007108221740838028,16,16,18,7,9,15,1,15,3,,0.32,0.36,0.32
648,50,RL_adaptive,1.6487414316331688,0.610831860161194,0.9925288556317506,0.007471144368249361,19,16,15,9,10,15,1,14,1,0.9925288556317506,0.32,0.3,0.38
648,100,Z_only,1.6487414316331688,0.610831860161194,0.5389331018418144,0.4610668981581856,100,0,0,45,55,0,0,0,0,,0.0,0.0,1.0
648,100,ZX_split,1.6487414316331688,0.610831860161194,0.9098579663944604,0.09014203360553963,50,50,0,22,28,47,3,0,0,,0.5,0.0,0.5
648,100,XYZ_split,1.6487414316331688,0.610831860161194,0.9894383253436153,0.01056167465638469,33,33,34,17,16,30,3,31,3,,0.33,0.34,0.33
648,100,RL_adaptive,1.6487414316331688,0.610831860161194,0.9958643367058395,0.004135663294160485,29,41,30,13,16,37,4,26,4,0.9958643367058395,0.41,0.3,0.29
648,250,Z_only,1.6487414316331688,0.610831860161194,0.5389331018418144,0.4610668981581856,250,0,0,111,139,0,0,0,0,,0.0,0.0,1.0
648,250,ZX_split,1.6487414316331688,0.610831860161194,0.9087144314564677,0.09128556854353231,125,125,0,62,63,112,13,0,0,,0.5,0.0,0.5
648,250,XYZ_split,1.6487414316331688,0.610831860161194,0.9919791438764552,0.00802085612354475,83,83,84,38,45,66,17,67,17,,0.332,0.336,0.332
648,250,RL_adaptive,1.6487414316331688,0.610831860161194,0.9896402633202144,0.010359736679785625,101,61,88,53,48,50,11,71,17,0.9896402633202144,0.244,0.352,0.404
648,500,Z_only,1.6487414316331688,0.610831860161194,0.5389331018418144,0.4610668981581856,500,0,0,235,265,0,0,0,0,,0.0,0.0,1.0
648,500,ZX_split,1.6487414316331688,0.610831860161194,0.9096669421950998,0.0903330578049002,250,250,0,109,141,234,16,0,0,,0.5,0.0,0.5
648,500,XYZ_split,1.6487414316331688,0.610831860161194,0.9977912852552295,0.002208714744770468,166,166,168,75,91,154,12,125,43,,0.332,0.336,0.332
648,500,RL_adaptive,1.6487414316331688,0.610831860161194,0.9979713554956191,0.0020286445043808943,142,153,205,59,83,139,14,164,41,0.9979713554956191,0.306,0.41,0.284
649,10,Z_only,0.8001475100975741,5.313962684851597,0.8483004422503424,0.1516995577496576,10,0,0,10,0,0,0,0,0,,0.0,0.0,1.0
649,10,ZX_split,0.8001475100975741,5.313962684851597,0.8532869271743595,0.1467130728256405,5,5,0,4,1,5,0,0,0,,0.5,0.0,0.5
649,10,XYZ_split,0.8001475100975741,5.313962684851597,0.889842105220152,0.11015789477984805,3,3,4,2,1,2,1,2,2,,0.3,0.4,0.3
649,10,RL_adaptive,0.8001475100975741,5.313962684851597,0.9826214274671125,0.01737857253288755,3,3,4,2,1,2,1,1,3,0.9826214274671125,0.3,0.4,0.3
649,25,Z_only,0.8001475100975741,5.313962684851597,0.8483004422503424,0.1516995577496576,25,0,0,20,5,0,0,0,0,,0.0,0.0,1.0
649,25,ZX_split,0.8001475100975741,5.313962684851597,0.9027251805673792,0.09727481943262084,12,13,0,11,1,10,3,0,0,,0.52,0.0,0.48
649,25,XYZ_split,0.8001475100975741,5.313962684851597,0.9565065328850488,0.04349346711495117,8,8,9,8,0,4,4,1,8,,0.32,0.36,0.32
649,25,RL_adaptive,0.8001475100975741,5.313962684851597,0.9872573817938284,0.012742618206171619,7,10,8,6,1,8,2,0,8,0.9872573817938284,0.4,0.32,0.28
649,50,Z_only,0.8001475100975741,5.313962684851597,0.8483004422503424,0.1516995577496576,50,0,0,45,5,0,0,0,0,,0.0,0.0,1.0
649,50,ZX_split,0.8001475100975741,5.313962684851597,0.9014780053507647,0.09852199464923528,25,25,0,20,5,16,9,0,0,,0.5,0.0,0.5
649,50,XYZ_split,0.8001475100975741,5.313962684851597,0.9578198883105501,0.042180111689449906,16,16,18,10,6,11,5,4,14,,0.32,0.36,0.32
649,50,RL_adaptive,0.8001475100975741,5.313962684851597,0.9934748153083447,0.006525184691655306,17,18,15,14,3,14,4,2,13,0.9934748153083447,0.36,0.3,0.34
649,100,Z_only,0.8001475100975741,5.313962684851597,0.8483004422503424,0.1516995577496576,100,0,0,87,13,0,0,0,0,,0.0,0.0,1.0
649,100,ZX_split,0.8001475100975741,5.313962684851597,0.9031178620660362,0.09688213793396383,50,50,0,40,10,34,16,0,0,,0.5,0.0,0.5
649,100,XYZ_split,0.8001475100975741,5.313962684851597,0.994976451613509,0.005023548386490995,33,33,34,25,8,23,10,7,27,,0.33,0.34,0.33
649,100,RL_adaptive,0.8001475100975741,5.313962684851597,0.9952738951556863,0.004726104844313683,33,38,29,28,5,30,8,4,25,0.9952738951556863,0.38,0.29,0.33
649,250,Z_only,0.8001475100975741,5.313962684851597,0.8483004422503424,0.1516995577496576,250,0,0,213,37,0,0,0,0,,0.0,0.0,1.0
649,250,ZX_split,0.8001475100975741,5.313962684851597,0.901498416437114,0.09850158356288596,125,125,0,111,14,97,28,0,0,,0.5,0.0,0.5
649,250,XYZ_split,0.8001475100975741,5.313962684851597,0.9997935526799694,0.00020644732003061161,83,83,84,68,15,58,25,18,66,,0.332,0.336,0.332
649,250,RL_adaptive,0.8001475100975741,5.313962684851597,0.9911915704433519,0.008808429556648067,88,72,90,76,12,58,14,21,69,0.9911915704433519,0.288,0.36,0.352
649,500,Z_only,0.8001475100975741,5.313962684851597,0.8483004422503424,0.1516995577496576,500,0,0,433,67,0,0,0,0,,0.0,0.0,1.0
649,500,ZX_split,0.8001475100975741,5.313962684851597,0.9021021168318523,0.09789788316814774,250,250,0,225,25,174,76,0,0,,0.5,0.0,0.5
649,500,XYZ_split,0.8001475100975741,5.313962684851597,0.9946009485867001,0.005399051413299882,166,166,168,141,25,123,43,45,123,,0.332,0.336,0.332
649,500,RL_adaptive,0.8001475100975741,5.313962684851597,0.9972255735043315,0.0027744264956685027,148,176,176,130,18,116,60,33,143,0.9972255735043315,0.352,0.352,0.296
650,10,Z_only,1.9633870535191909,5.138500799609711,0.6912916615878293,0.3087083384121707,10,0,0,1,9,0,0,0,0,,0.0,0.0,1.0
650,10,ZX_split,1.9633870535191909,5.138500799609711,0.7702812301570068,0.22971876984299322,5,5,0,1,4,4,1,0,0,,0.5,0.0,0.5
650,10,XYZ_split,1.9633870535191909,5.138500799609711,0.7652456293801599,0.23475437061984006,3,3,4,2,1,1,2,0,4,,0.3,0.4,0.3
650,10,RL_adaptive,1.9633870535191909,5.138500799609711,0.805900416369801,0.19409958363019897,3,3,4,2,1,2,1,1,3,0.805900416369801,0.3,0.4,0.3
650,25,Z_only,1.9633870535191909,5.138500799609711,0.6912916615878293,0.3087083384121707,25,0,0,7,18,0,0,0,0,,0.0,0.0,1.0
