target_id,seed,N,method,theta1,phi1,theta2,phi2,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
0,4,50,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,4,50,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8502244843185289,0.14977551568147107,,,,,,,,,
0,4,50,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9859162969962408,0.014083703003759163,,,,,,,,,
0,4,50,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9770713352303855,0.022928664769614526,6.0,0.0,9.0,5.0,11.0,1.0,3.0,3.0,12.0
0,4,100,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,4,100,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8439930397699819,0.15600696023001814,,,,,,,,,
0,4,100,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9534140199090867,0.046585980090913304,,,,,,,,,
0,4,100,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9857528273216288,0.014247172678371167,8.0,9.0,35.0,1.0,5.0,5.0,26.0,0.0,11.0
0,4,250,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,4,250,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8502950260260442,0.14970497397395577,,,,,,,,,
0,4,250,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9930803737724406,0.006919626227559372,,,,,,,,,
0,4,250,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.992713319663438,0.00728668033656199,2.0,3.0,84.0,19.0,15.0,17.0,10.0,99.0,1.0
0,4,500,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,4,500,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8503018255737016,0.1496981744262984,,,,,,,,,
0,4,500,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9991774274092082,0.0008225725907917703,,,,,,,,,
0,4,500,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9941794180168468,0.005820581983153161,17.0,63.0,25.0,62.0,14.0,154.0,39.0,105.0,21.0
