target_id,seed,N,method,true_theta,theta_hat,theta_error,fidelity,infidelity,z_counts_0,z_counts_1,x_counts_0,x_counts_1,z_shots,x_shots,reward
5,4,500,Z_only,6.034839303567857,0.283794109208328,0.5321401128200574,0.9308615985464765,0.06913840145352346,490,10,0,0,500,0,
5,4,500,ZX_split,6.034839303567857,6.038206644052722,0.003367340484865089,0.9999971652571934,2.8347428066011204e-06,249,1,94,156,250,250,
5,4,500,RL_adaptive,6.034839303567857,6.133911409830127,0.0990721062622697,0.9975481858620829,0.0024518141379170633,289,2,89,120,291,209,0.9975481858620829
6,0,10,Z_only,2.2088981546420343,2.498091544796509,0.28919339015447454,0.9792371078208869,0.02076289217911309,1,9,0,0,10,0,
6,0,10,ZX_split,2.2088981546420343,2.111215827065481,0.09768232757655326,0.997616436921935,0.0023835630780649764,1,4,5,0,5,5,
6,0,10,RL_adaptive,2.2088981546420343,1.7681918866447774,0.4407062679972569,0.9522253050902102,0.047774694909789805,2,3,5,0,5,5,0.9522253050902102
6,0,25,Z_only,2.2088981546420343,2.318558961454817,0.10966080681278267,0.9969966384147019,0.0030033615852981255,4,21,0,0,25,0,
6,0,25,ZX_split,2.2088981546420343,2.2655346029916,0.056636448349565605,0.9991982925162034,0.0008017074837965987,1,11,13,0,12,13,
6,0,25,RL_adaptive,2.2088981546420343,2.288501467498376,0.07960331285634181,0.9984166645023866,0.0015833354976133585,2,12,10,1,14,11,0.9984166645023866
6,0,50,Z_only,2.2088981546420343,2.2142974355881813,0.005399280946146945,0.9999927119590215,7.28804097849256e-06,10,40,0,0,50,0,
6,0,50,ZX_split,2.2088981546420343,2.191045812777718,0.01785234186431639,0.9999203255885837,7.967441141631948e-05,5,20,23,2,25,25,
6,0,50,RL_adaptive,2.2088981546420343,2.268963944829283,0.06006579018724878,0.999098296365856,0.000901703634143991,3,23,23,1,26,24,0.999098296365856
6,0,100,Z_only,2.2088981546420343,2.2395390299972684,0.030640875355234076,0.9997653025526289,0.00023469744737114606,19,81,0,0,100,0,
6,0,100,ZX_split,2.2088981546420343,2.388441372627599,0.1795432179855645,0.9919626838175367,0.008037316182463283,9,41,40,10,50,50,
6,0,100,RL_adaptive,2.2088981546420343,2.2588775448891667,0.04997939024713238,0.9993756451205887,0.0006243548794112597,13,51,31,5,64,36,0.9993756451205887
6,0,250,Z_only,2.2088981546420343,2.2344511086616805,0.02555295401964619,0.9998367705172785,0.00016322948272151638,48,202,0,0,250,0,
6,0,250,ZX_split,2.2088981546420343,2.2421087110241853,0.03321055638215098,0.9997242900785771,0.0002757099214228953,20,105,116,9,125,125,
6,0,250,RL_adaptive,2.2088981546420343,2.1732756852162876,0.03562246942574676,0.9996827934636738,0.00031720653632616447,27,103,111,9,130,120,0.9996827934636738
6,0,500,Z_only,2.2088981546420343,2.244647490415026,0.035749335772991664,0.999680530274047,0.00031946972595298107,94,406,0,0,500,0,
6,0,500,ZX_split,2.2088981546420343,2.276816175632771,0.06791802099073685,0.9988472288391641,0.001152771160835897,44,206,220,30,250,250,
6,0,500,RL_adaptive,2.2088981546420343,2.159990167286671,0.0489079873553635,0.9994021213841673,0.0005978786158327143,53,206,227,14,259,241,0.9994021213841673
6,1,10,Z_only,2.2088981546420343,2.498091544796509,0.28919339015447454,0.9792371078208869,0.02076289217911309,1,9,0,0,10,0,
6,1,10,ZX_split,2.2088981546420343,1.373400766945016,0.8354973876970184,0.8354044439437152,0.16459555605628484,3,2,5,0,5,5,
6,1,10,RL_adaptive,2.2088981546420343,1.7681918866447774,0.4407062679972569,0.9522253050902102,0.047774694909789805,2,3,5,0,5,5,0.9522253050902102
6,1,25,Z_only,2.2088981546420343,2.7388768120091314,0.529978657367097,0.9314089298653869,0.06859107013461307,1,24,0,0,25,0,
6,1,25,ZX_split,2.2088981546420343,2.238102461773251,0.029204307131216467,0.9997867922654821,0.0002132077345179395,2,10,12,1,12,13,
6,1,25,RL_adaptive,2.2088981546420343,2.180456193506978,0.02844196113505637,0.9997977773445025,0.00020222265549751928,3,11,10,1,14,11,0.9997977773445025
6,1,50,Z_only,2.2088981546420343,2.165182126795959,0.043716027846075534,0.9995223033114339,0.00047769668856612046,11,39,0,0,50,0,
6,1,50,ZX_split,2.2088981546420343,2.223642957895671,0.014744803253636807,0.99994564867897,5.435132103004392e-05,6,19,21,4,25,25,
6,1,50,RL_adaptive,2.2088981546420343,2.441414721164474,0.23251656652243957,0.9865447959211077,0.013455204078892335,4,22,19,5,26,24,0.9865447959211077
6,1,100,Z_only,2.2088981546420343,2.117647277490841,0.09125087715119351,0.9979197634186915,0.0020802365813085144,24,76,0,0,100,0,
6,1,100,ZX_split,2.2088981546420343,2.0152155366959956,0.1936826179460387,0.9906510413648932,0.009348958635106763,15,35,46,4,50,50,
6,1,100,RL_adaptive,2.2088981546420343,2.120525100415144,0.08837305422689035,0.9980488211768368,0.0019511788231632021,16,49,32,3,65,35,0.9980488211768368
6,1,250,Z_only,2.2088981546420343,2.2043344930445032,0.004563661597531077,0.9999947932572425,5.206742757501992e-06,51,199,0,0,250,0,
6,1,250,ZX_split,2.2088981546420343,2.1513177731552364,0.057580381486797894,0.9991713539029514,0.0008286460970485798,32,93,109,16,125,125,
6,1,250,RL_adaptive,2.2088981546420343,2.2605233290666162,0.05162517442458192,0.9993338583088982,0.0006661416911017959,23,107,107,13,130,120,0.9993338583088982
6,1,500,Z_only,2.2088981546420343,2.2043344930445032,0.004563661597531077,0.9999947932572425,5.206742757501992e-06,102,398,0,0,500,0,
6,1,500,ZX_split,2.2088981546420343,2.2250828417097983,0.016184687067763992,0.9999345154055901,6.548459440991472e-05,46,204,228,22,250,250,
6,1,500,RL_adaptive,2.2088981546420343,2.1088634318448523,0.10003472279718206,0.9975003490913618,0.00249965090863824,65,196,220,19,261,239,0.9975003490913618
6,2,10,Z_only,2.2088981546420343,3.141592653589793,0.9326944989477588,0.7978359252903457,0.20216407470965425,0,10,0,0,10,0,
