target_id,seed,N,method,true_theta,true_phi,fidelity,infidelity,z_counts_0,z_counts_1,x_counts_0,x_counts_1,y_counts_0,y_counts_1,reward
41,0,50,XYZ_split,1.2344069246340243,1.8373431267311888,0.9836567589802475,0.016343241019752486,11,5,8,8,17,1,
41,0,50,RL_adaptive,1.2344069246340243,1.8373431267311888,0.9405861720036203,0.05941382799637973,1,0,4,6,37,2,0.9405861720036203
41,0,100,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,63,37,0,0,0,0,
41,0,100,ZX_split,1.2344069246340243,1.8373431267311888,0.7013068087827113,0.29869319121728866,34,16,21,29,0,0,
41,0,100,XYZ_split,1.2344069246340243,1.8373431267311888,0.9702000960592118,0.02979990394078824,17,16,15,18,33,1,
41,0,100,RL_adaptive,1.2344069246340243,1.8373431267311888,0.9534331899454848,0.04656681005451524,1,0,37,61,1,0,0.9534331899454848
41,0,250,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,174,76,0,0,0,0,
41,0,250,ZX_split,1.2344069246340243,1.8373431267311888,0.7062529233861035,0.29374707661389654,76,49,51,74,0,0,
41,0,250,XYZ_split,1.2344069246340243,1.8373431267311888,0.9965437842814995,0.0034562157185005216,56,27,36,47,76,8,
41,0,250,RL_adaptive,1.2344069246340243,1.8373431267311888,0.9237541213421734,0.07624587865782662,1,0,97,133,17,2,0.9237541213421734
41,0,500,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,336,164,0,0,0,0,
41,0,500,ZX_split,1.2344069246340243,1.8373431267311888,0.7066074599475551,0.29339254005244486,170,80,92,158,0,0,
41,0,500,XYZ_split,1.2344069246340243,1.8373431267311888,0.9984470876935142,0.0015529123064857986,118,48,64,102,163,5,
41,0,500,RL_adaptive,1.2344069246340243,1.8373431267311888,0.9315871916553362,0.06841280834466379,1,0,1,1,481,16,0.9315871916553362
41,1,10,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,5,5,0,0,0,0,
41,1,10,ZX_split,1.2344069246340243,1.8373431267311888,0.6958844168087683,0.30411558319123166,4,1,2,3,0,0,
41,1,10,XYZ_split,1.2344069246340243,1.8373431267311888,0.9299348102998641,0.07006518970013587,3,0,0,3,4,0,
41,1,10,RL_adaptive,1.2344069246340243,1.8373431267311888,0.7863831454842788,0.2136168545157212,1,0,1,0,8,0,0.7863831454842788
41,1,25,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,15,10,0,0,0,0,
41,1,25,ZX_split,1.2344069246340243,1.8373431267311888,0.5484486203822538,0.45155137961774616,5,7,4,9,0,0,
41,1,25,XYZ_split,1.2344069246340243,1.8373431267311888,0.962838104587781,0.03716189541221904,4,4,2,6,9,0,
41,1,25,RL_adaptive,1.2344069246340243,1.8373431267311888,0.7711495438507898,0.22885045614921018,1,0,1,0,22,1,0.7711495438507898
41,1,50,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,28,22,0,0,0,0,
41,1,50,ZX_split,1.2344069246340243,1.8373431267311888,0.6374544957617482,0.3625455042382518,15,10,13,12,0,0,
41,1,50,XYZ_split,1.2344069246340243,1.8373431267311888,0.9405929159703157,0.05940708402968431,10,6,2,14,16,2,
41,1,50,RL_adaptive,1.2344069246340243,1.8373431267311888,0.9135588349747367,0.08644116502526333,1,0,0,1,45,3,0.9135588349747367
41,1,100,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,60,40,0,0,0,0,
41,1,100,ZX_split,1.2344069246340243,1.8373431267311888,0.6648761839447958,0.33512381605520425,27,23,18,32,0,0,
41,1,100,XYZ_split,1.2344069246340243,1.8373431267311888,0.9728088027706415,0.027191197229358477,18,15,16,17,33,1,
41,1,100,RL_adaptive,1.2344069246340243,1.8373431267311888,0.9489268959764002,0.05107310402359977,1,0,42,56,1,0,0.9489268959764002
41,1,250,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,181,69,0,0,0,0,
41,1,250,ZX_split,1.2344069246340243,1.8373431267311888,0.6970906948267308,0.3029093051732692,75,50,45,80,0,0,
41,1,250,XYZ_split,1.2344069246340243,1.8373431267311888,0.9903735877009923,0.009626412299007736,63,20,36,47,82,2,
41,1,250,RL_adaptive,1.2344069246340243,1.8373431267311888,0.9531179008438928,0.04688209915610719,1,0,86,139,24,0,0.9531179008438928
41,1,500,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,321,179,0,0,0,0,
41,1,500,ZX_split,1.2344069246340243,1.8373431267311888,0.7056181100346909,0.2943818899653091,163,87,90,160,0,0,
