target_id,seed,N,degraded_noise,degraded_basis,theta1,phi1,theta2,phi2,true_noise_X,true_noise_Y,true_noise_Z,estimated_noise_X,estimated_noise_Y,estimated_noise_Z,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
52,0,25,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,25,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,ZX_split,0.7534674820089067,0.24653251799109333,,,,,,,,,
52,0,25,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,XYZ_split,0.9768440549426759,0.0231559450573241,,,,,,,,,
52,0,25,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,RL_adaptive,0.8567610305706764,0.14323896942932357,6.0,3.0,0.0,1.0,1.0,10.0,1.0,2.0,1.0
52,0,50,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,50,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,ZX_split,0.7766817172539168,0.22331828274608323,,,,,,,,,
52,0,50,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,XYZ_split,0.9584584134956633,0.0415415865043367,,,,,,,,,
52,0,50,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,RL_adaptive,0.9314694339173476,0.0685305660826524,1.0,12.0,0.0,5.0,13.0,7.0,9.0,1.0,2.0
52,0,100,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,100,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,ZX_split,0.7787293865875375,0.22127061341246246,,,,,,,,,
52,0,100,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,XYZ_split,0.9913408228901056,0.00865917710989439,,,,,,,,,
52,0,100,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,RL_adaptive,0.945827728875075,0.05417227112492495,11.0,6.0,0.0,0.0,16.0,14.0,1.0,10.0,42.0
52,0,250,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,250,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,ZX_split,0.7893808514490696,0.21061914855093045,,,,,,,,,
52,0,250,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,XYZ_split,0.9659547998465942,0.03404520015340584,,,,,,,,,
52,0,250,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,RL_adaptive,0.986080966083405,0.013919033916594992,28.0,10.0,11.0,41.0,16.0,96.0,0.0,42.0,6.0
52,0,10,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,10,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,ZX_split,0.5479128711669565,0.4520871288330435,,,,,,,,,
52,0,10,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,XYZ_split,0.6648058319883932,0.33519416801160684,,,,,,,,,
52,0,10,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,RL_adaptive,0.44160071784994914,0.5583992821500509,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0
52,0,25,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,25,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,ZX_split,0.7824748688195247,0.21752513118047534,,,,,,,,,
52,0,25,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,XYZ_split,0.9150256454117371,0.08497435458826286,,,,,,,,,
52,0,25,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,RL_adaptive,0.9406631834157512,0.05933681658424883,6.0,1.0,0.0,2.0,1.0,7.0,2.0,1.0,5.0
52,0,50,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,50,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,ZX_split,0.750065221004861,0.24993477899513905,,,,,,,,,
52,0,50,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,XYZ_split,0.7472982631367651,0.25270173686323494,,,,,,,,,
52,0,50,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,RL_adaptive,0.914867120562899,0.08513287943710102,1.0,11.0,1.0,4.0,12.0,3.0,10.0,0.0,8.0
52,0,100,0.25,Y,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.02236016547561593,0.25,0.016837024907036355,0.04,0.28,0.03,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
