target_id,seed,N,method,true_theta,true_phi,fidelity,infidelity,z_shots,x_shots,y_shots,z_counts_0,z_counts_1,x_counts_0,x_counts_1,y_counts_0,y_counts_1,reward
20,2,25,XYZ_split,2.5386194942390277,3.87066411030052,0.9186567822968146,0.08134321770318542,8,8,9,1,7,1,7,5,4,
20,2,25,RL_adaptive,2.5386194942390277,3.87066411030052,0.9239411912449315,0.07605880875506854,9,9,7,1,8,3,6,4,3,0.9239411912449315
20,2,50,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,50,0,0,2,48,0,0,0,0,
20,2,50,ZX_split,2.5386194942390277,3.87066411030052,0.9580300105917233,0.041969989408276676,25,25,0,2,23,5,20,0,0,
20,2,50,XYZ_split,2.5386194942390277,3.87066411030052,0.9952502999680838,0.004749700031916215,16,16,18,0,16,5,11,6,12,
20,2,50,RL_adaptive,2.5386194942390277,3.87066411030052,0.9883164434123028,0.011683556587697153,17,18,15,0,17,4,14,6,9,0.9883164434123028
20,2,100,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,100,0,0,8,92,0,0,0,0,
20,2,100,ZX_split,2.5386194942390277,3.87066411030052,0.9599614445383219,0.040038555461678116,50,50,0,4,46,11,39,0,0,
20,2,100,XYZ_split,2.5386194942390277,3.87066411030052,0.9908881555595002,0.009111844440499839,33,33,34,1,32,10,23,6,28,
20,2,100,RL_adaptive,2.5386194942390277,3.87066411030052,0.9995456519900919,0.0004543480099080677,28,40,32,3,25,11,29,10,22,0.9995456519900919
20,2,250,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,250,0,0,20,230,0,0,0,0,
20,2,250,ZX_split,2.5386194942390277,3.87066411030052,0.9600803515985981,0.03991964840140194,125,125,0,12,113,29,96,0,0,
20,2,250,XYZ_split,2.5386194942390277,3.87066411030052,0.9959593053922052,0.00404069460779477,83,83,84,7,76,27,56,31,53,
20,2,250,RL_adaptive,2.5386194942390277,3.87066411030052,0.9996455674023743,0.0003544325976256868,91,89,70,9,82,27,62,21,49,0.9996455674023743
20,2,500,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,500,0,0,41,459,0,0,0,0,
20,2,500,ZX_split,2.5386194942390277,3.87066411030052,0.9609084140223849,0.039091585977615084,250,250,0,20,230,83,167,0,0,
20,2,500,XYZ_split,2.5386194942390277,3.87066411030052,0.992125228604456,0.007874771395544045,166,166,168,10,156,51,115,66,102,
20,2,500,RL_adaptive,2.5386194942390277,3.87066411030052,0.9992324606210132,0.0007675393789867702,132,189,179,11,121,55,134,50,129,0.9992324606210132
20,3,10,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,10,0,0,0,10,0,0,0,0,
20,3,10,ZX_split,2.5386194942390277,3.87066411030052,0.9619374687830622,0.03806253121693781,5,5,0,0,5,1,4,0,0,
20,3,10,XYZ_split,2.5386194942390277,3.87066411030052,0.8735289245376329,0.12647107546236713,3,3,4,0,3,2,1,1,3,
20,3,10,RL_adaptive,2.5386194942390277,3.87066411030052,0.8748663242538667,0.12513367574613332,2,3,5,0,2,2,1,1,4,0.8748663242538667
20,3,25,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,25,0,0,4,21,0,0,0,0,
20,3,25,ZX_split,2.5386194942390277,3.87066411030052,0.9589699614694418,0.0410300385305582,12,13,0,0,12,2,11,0,0,
20,3,25,XYZ_split,2.5386194942390277,3.87066411030052,0.8638283540033319,0.1361716459966681,8,8,9,1,7,1,7,6,3,
20,3,25,RL_adaptive,2.5386194942390277,3.87066411030052,0.8266553487088293,0.17334465129117071,9,9,7,1,8,3,6,5,2,0.8266553487088293
20,3,50,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,50,0,0,6,44,0,0,0,0,
20,3,50,ZX_split,2.5386194942390277,3.87066411030052,0.9604681440838432,0.03953185591615682,25,25,0,1,24,5,20,0,0,
20,3,50,XYZ_split,2.5386194942390277,3.87066411030052,0.9986164360017935,0.001383563998206494,16,16,18,0,16,4,12,4,14,
20,3,50,RL_adaptive,2.5386194942390277,3.87066411030052,0.9832699155902566,0.01673008440974344,17,18,15,1,16,2,16,5,10,0.9832699155902566
20,3,100,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,100,0,0,9,91,0,0,0,0,
20,3,100,ZX_split,2.5386194942390277,3.87066411030052,0.9612333539963,0.038766646003699945,50,50,0,3,47,16,34,0,0,
20,3,100,XYZ_split,2.5386194942390277,3.87066411030052,0.9990360707151013,0.0009639292848987457,33,33,34,4,29,10,23,10,24,
20,3,100,RL_adaptive,2.5386194942390277,3.87066411030052,0.9970700610267197,0.0029299389732803105,28,40,32,1,27,12,28,11,21,0.9970700610267197
20,3,250,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,250,0,0,28,222,0,0,0,0,
20,3,250,ZX_split,2.5386194942390277,3.87066411030052,0.9627232217506663,0.03727677824933373,125,125,0,11,114,34,91,0,0,
20,3,250,XYZ_split,2.5386194942390277,3.87066411030052,0.9814639913863036,0.01853600861369642,83,83,84,9,74,21,62,37,47,
20,3,250,RL_adaptive,2.5386194942390277,3.87066411030052,0.9897041152100535,0.010295884789946474,93,87,70,4,89,27,60,28,42,0.9897041152100535
20,3,500,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,500,0,0,32,468,0,0,0,0,
20,3,500,ZX_split,2.5386194942390277,3.87066411030052,0.961604292386544,0.03839570761345601,250,250,0,24,226,63,187,0,0,
20,3,500,XYZ_split,2.5386194942390277,3.87066411030052,0.9997274051667547,0.00027259483324526546,166,166,168,15,151,47,119,55,113,
20,3,500,RL_adaptive,2.5386194942390277,3.87066411030052,0.9994379768070035,0.0005620231929964747,131,189,180,9,122,48,141,56,124,0.9994379768070035
20,4,10,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,10,0,0,2,8,0,0,0,0,
20,4,10,ZX_split,2.5386194942390277,3.87066411030052,0.9407354049782026,0.05926459502179737,5,5,0,1,4,1,4,0,0,
20,4,10,XYZ_split,2.5386194942390277,3.87066411030052,0.8798764548502983,0.1201235451497017,3,3,4,1,2,0,3,1,3,
20,4,10,RL_adaptive,2.5386194942390277,3.87066411030052,0.9143329805064419,0.08566701949355815,2,3,5,0,2,1,2,3,2,0.9143329805064419
20,4,25,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,25,0,0,1,24,0,0,0,0,
20,4,25,ZX_split,2.5386194942390277,3.87066411030052,0.9488306646054987,0.0511693353945013,12,13,0,0,12,5,8,0,0,
20,4,25,XYZ_split,2.5386194942390277,3.87066411030052,0.8896538076543098,0.11034619234569021,8,8,9,0,8,2,6,6,3,
20,4,25,RL_adaptive,2.5386194942390277,3.87066411030052,0.9709685633149208,0.029031436685079237,10,8,7,0,10,2,6,0,7,0.9709685633149208
20,4,50,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,50,0,0,5,45,0,0,0,0,
20,4,50,ZX_split,2.5386194942390277,3.87066411030052,0.9629405359467609,0.03705946405323912,25,25,0,0,25,6,19,0,0,
20,4,50,XYZ_split,2.5386194942390277,3.87066411030052,0.9983779997931574,0.0016220002068425554,16,16,18,1,15,5,11,5,13,
20,4,50,RL_adaptive,2.5386194942390277,3.87066411030052,0.8939548384424406,0.10604516155755939,18,17,15,1,17,7,10,9,6,0.8939548384424406
20,4,100,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,100,0,0,10,90,0,0,0,0,
20,4,100,ZX_split,2.5386194942390277,3.87066411030052,0.9609738992106518,0.039026100789348206,50,50,0,3,47,11,39,0,0,
20,4,100,XYZ_split,2.5386194942390277,3.87066411030052,0.9947287522766433,0.005271247723356742,33,33,34,1,32,7,26,12,22,
20,4,100,RL_adaptive,2.5386194942390277,3.87066411030052,0.9892351455749856,0.010764854425014403,28,40,32,4,24,8,32,10,22,0.9892351455749856
20,4,250,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,250,0,0,18,232,0,0,0,0,
20,4,250,ZX_split,2.5386194942390277,3.87066411030052,0.9628102665588409,0.037189733441159056,125,125,0,12,113,35,90,0,0,
20,4,250,XYZ_split,2.5386194942390277,3.87066411030052,0.9952872597431304,0.00471274025686963,83,83,84,7,76,24,59,32,52,
20,4,250,RL_adaptive,2.5386194942390277,3.87066411030052,0.9979433688220906,0.0020566311779094404,88,93,69,8,80,22,71,21,48,0.9979433688220906
20,4,500,Z_only,2.5386194942390277,3.87066411030052,0.9118265987430603,0.08817340125693973,500,0,0,37,463,0,0,0,0,
20,4,500,ZX_split,2.5386194942390277,3.87066411030052,0.9621171595457625,0.03788284045423751,250,250,0,25,225,81,169,0,0,
20,4,500,XYZ_split,2.5386194942390277,3.87066411030052,0.9929313735592591,0.0070686264407409105,166,166,168,22,144,38,128,45,123,
20,4,500,RL_adaptive,2.5386194942390277,3.87066411030052,0.9979374283982243,0.002062571601775698,132,186,182,11,121,61,125,62,120,0.9979374283982243
21,0,10,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,10,0,0,1,9,0,0,0,0,
21,0,10,ZX_split,2.4964034862849602,3.859931570274658,0.9505793736007233,0.04942062639927669,5,5,0,1,4,2,3,0,0,
21,0,10,XYZ_split,2.4964034862849602,3.859931570274658,0.8625508220619363,0.13744917793806366,3,3,4,0,3,2,1,1,3,
21,0,10,RL_adaptive,2.4964034862849602,3.859931570274658,0.9475742478161863,0.052425752183813734,3,3,4,1,2,1,2,1,3,0.9475742478161863
21,0,25,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,25,0,0,2,23,0,0,0,0,
21,0,25,ZX_split,2.4964034862849602,3.859931570274658,0.9546728778631862,0.04532712213681378,12,13,0,3,9,4,9,0,0,
21,0,25,XYZ_split,2.4964034862849602,3.859931570274658,0.9987104096873686,0.0012895903126314279,8,8,9,0,8,2,6,2,7,
21,0,25,RL_adaptive,2.4964034862849602,3.859931570274658,0.9494269002937746,0.050573099706225366,9,9,7,1,8,4,5,1,6,0.9494269002937746
21,0,50,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,50,0,0,4,46,0,0,0,0,
21,0,50,ZX_split,2.4964034862849602,3.859931570274658,0.958830115815244,0.04116988418475598,25,25,0,2,23,6,19,0,0,
21,0,50,XYZ_split,2.4964034862849602,3.859931570274658,0.9967886265235553,0.0032113734764447344,16,16,18,3,13,5,11,7,11,
21,0,50,RL_adaptive,2.4964034862849602,3.859931570274658,0.996099825951947,0.0039001740480529845,17,18,15,2,15,4,14,5,10,0.996099825951947
21,0,100,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,100,0,0,10,90,0,0,0,0,
21,0,100,ZX_split,2.4964034862849602,3.859931570274658,0.9570967147466388,0.04290328525336118,50,50,0,5,45,11,39,0,0,
21,0,100,XYZ_split,2.4964034862849602,3.859931570274658,0.9980372260497322,0.001962773950267782,33,33,34,4,29,9,24,12,22,
21,0,100,RL_adaptive,2.4964034862849602,3.859931570274658,0.9680830833685066,0.03191691663149343,28,40,32,2,26,8,32,15,17,0.9680830833685066
21,0,250,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,250,0,0,31,219,0,0,0,0,
21,0,250,ZX_split,2.4964034862849602,3.859931570274658,0.9583358530789767,0.04166414692102327,125,125,0,14,111,31,94,0,0,
21,0,250,XYZ_split,2.4964034862849602,3.859931570274658,0.9981274550741204,0.0018725449258796267,83,83,84,7,76,26,57,26,58,
21,0,250,RL_adaptive,2.4964034862849602,3.859931570274658,0.9845469746199994,0.015453025380000596,94,84,72,11,83,34,50,23,49,0.9845469746199994
21,0,500,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,500,0,0,43,457,0,0,0,0,
21,0,500,ZX_split,2.4964034862849602,3.859931570274658,0.9585567544497665,0.04144324555023349,250,250,0,19,231,72,178,0,0,
21,0,500,XYZ_split,2.4964034862849602,3.859931570274658,0.9987883998992,0.0012116001008000143,166,166,168,8,158,39,127,53,115,
21,0,500,RL_adaptive,2.4964034862849602,3.859931570274658,0.9982479845719456,0.0017520154280543654,133,188,179,19,114,58,130,51,128,0.9982479845719456
21,1,10,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,10,0,0,0,10,0,0,0,0,
21,1,10,ZX_split,2.4964034862849602,3.859931570274658,0.9425576718853221,0.057442328114677865,5,5,0,1,4,1,4,0,0,
21,1,10,XYZ_split,2.4964034862849602,3.859931570274658,0.9832089051002723,0.016791094899727743,3,3,4,0,3,0,3,1,3,
21,1,10,RL_adaptive,2.4964034862849602,3.859931570274658,0.9057937066863856,0.09420629331361441,2,3,5,0,2,1,2,3,2,0.9057937066863856
21,1,25,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,25,0,0,3,22,0,0,0,0,
21,1,25,ZX_split,2.4964034862849602,3.859931570274658,0.9530237942194225,0.046976205780577485,12,13,0,2,10,3,10,0,0,
21,1,25,XYZ_split,2.4964034862849602,3.859931570274658,0.9959802010322523,0.004019798967747734,8,8,9,0,8,2,6,3,6,
21,1,25,RL_adaptive,2.4964034862849602,3.859931570274658,0.7884149455912807,0.21158505440871933,9,9,7,2,7,5,4,4,3,0.7884149455912807
21,1,50,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,50,0,0,3,47,0,0,0,0,
21,1,50,ZX_split,2.4964034862849602,3.859931570274658,0.9486664169131678,0.051333583086832224,25,25,0,3,22,4,21,0,0,
21,1,50,XYZ_split,2.4964034862849602,3.859931570274658,0.9924267238796893,0.007573276120310668,16,16,18,3,13,4,12,5,13,
21,1,50,RL_adaptive,2.4964034862849602,3.859931570274658,0.9785029946692251,0.02149700533077492,17,18,15,1,16,7,11,3,12,0.9785029946692251
21,1,100,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,100,0,0,7,93,0,0,0,0,
21,1,100,ZX_split,2.4964034862849602,3.859931570274658,0.9585567544497665,0.04144324555023349,50,50,0,1,49,13,37,0,0,
21,1,100,XYZ_split,2.4964034862849602,3.859931570274658,0.9944100057353698,0.005589994264630249,33,33,34,2,31,11,22,11,23,
21,1,100,RL_adaptive,2.4964034862849602,3.859931570274658,0.9988342788614781,0.001165721138521869,28,40,32,1,27,10,30,10,22,0.9988342788614781
21,1,250,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,250,0,0,18,232,0,0,0,0,
21,1,250,ZX_split,2.4964034862849602,3.859931570274658,0.9567108979434708,0.04328910205652925,125,125,0,11,114,40,85,0,0,
21,1,250,XYZ_split,2.4964034862849602,3.859931570274658,0.9893950425288919,0.010604957471108123,83,83,84,7,76,27,56,33,51,
21,1,250,RL_adaptive,2.4964034862849602,3.859931570274658,0.9999666980437482,3.330195625184107e-05,90,91,69,5,85,23,68,19,50,0.9999666980437482
21,1,500,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,500,0,0,50,450,0,0,0,0,
21,1,500,ZX_split,2.4964034862849602,3.859931570274658,0.9587352522477767,0.04126474775222333,250,250,0,27,223,75,175,0,0,
21,1,500,XYZ_split,2.4964034862849602,3.859931570274658,0.9980025580568148,0.0019974419431851853,166,166,168,23,143,51,115,47,121,
21,1,500,RL_adaptive,2.4964034862849602,3.859931570274658,0.9994759082782716,0.0005240917217284036,132,188,180,13,119,48,140,57,123,0.9994759082782716
21,2,10,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,10,0,0,0,10,0,0,0,0,
21,2,10,ZX_split,2.4964034862849602,3.859931570274658,0.9361315164414913,0.06386848355850872,5,5,0,0,5,2,3,0,0,
21,2,10,XYZ_split,2.4964034862849602,3.859931570274658,0.9505793736007233,0.04942062639927669,3,3,4,0,3,1,2,2,2,
21,2,10,RL_adaptive,2.4964034862849602,3.859931570274658,0.20000100967951887,0.7999989903204812,2,4,4,1,1,3,1,3,1,0.20000100967951887
21,2,25,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,25,0,0,6,19,0,0,0,0,
21,2,25,ZX_split,2.4964034862849602,3.859931570274658,0.959161283425477,0.04083871657452298,12,13,0,2,10,4,9,0,0,
21,2,25,XYZ_split,2.4964034862849602,3.859931570274658,0.9739049595619562,0.02609504043804378,8,8,9,1,7,1,7,1,8,
21,2,25,RL_adaptive,2.4964034862849602,3.859931570274658,0.9808948742360167,0.019105125763983266,9,9,7,1,8,2,7,3,4,0.9808948742360167
21,2,50,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,50,0,0,5,45,0,0,0,0,
21,2,50,ZX_split,2.4964034862849602,3.859931570274658,0.9486664169131678,0.051333583086832224,25,25,0,3,22,4,21,0,0,
21,2,50,XYZ_split,2.4964034862849602,3.859931570274658,0.9919032247665097,0.008096775233490283,16,16,18,0,16,5,11,6,12,
21,2,50,RL_adaptive,2.4964034862849602,3.859931570274658,0.9936907676732597,0.0063092323267402994,17,18,15,4,13,7,11,5,10,0.9936907676732597
21,2,100,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,100,0,0,14,86,0,0,0,0,
21,2,100,ZX_split,2.4964034862849602,3.859931570274658,0.9554212395832653,0.0445787604167347,50,50,0,5,45,10,40,0,0,
21,2,100,XYZ_split,2.4964034862849602,3.859931570274658,0.9962949671799811,0.003705032820018883,33,33,34,3,30,11,22,11,23,
21,2,100,RL_adaptive,2.4964034862849602,3.859931570274658,0.9981503110773926,0.0018496889226073954,27,40,33,1,26,9,31,7,26,0.9981503110773926
21,2,250,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,250,0,0,20,230,0,0,0,0,
21,2,250,ZX_split,2.4964034862849602,3.859931570274658,0.9590425775360056,0.040957422463994364,125,125,0,13,112,36,89,0,0,
21,2,250,XYZ_split,2.4964034862849602,3.859931570274658,0.999915397534647,8.460246535302307e-05,83,83,84,6,77,22,61,25,59,
21,2,250,RL_adaptive,2.4964034862849602,3.859931570274658,0.9992726524193007,0.0007273475806992558,90,91,69,7,83,23,68,22,47,0.9992726524193007
21,2,500,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,500,0,0,46,454,0,0,0,0,
21,2,500,ZX_split,2.4964034862849602,3.859931570274658,0.9589776894976277,0.04102231050237226,250,250,0,26,224,65,185,0,0,
21,2,500,XYZ_split,2.4964034862849602,3.859931570274658,0.9975419756563322,0.0024580243436678195,166,166,168,8,158,35,131,54,114,
21,2,500,RL_adaptive,2.4964034862849602,3.859931570274658,0.999132612681151,0.0008673873188490555,132,187,181,13,119,54,133,60,121,0.999132612681151
21,3,10,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,10,0,0,2,8,0,0,0,0,
21,3,10,ZX_split,2.4964034862849602,3.859931570274658,0.9425576718853221,0.057442328114677865,5,5,0,2,3,2,3,0,0,
21,3,10,XYZ_split,2.4964034862849602,3.859931570274658,0.9832089051002723,0.016791094899727743,3,3,4,0,3,0,3,1,3,
21,3,10,RL_adaptive,2.4964034862849602,3.859931570274658,0.9795694082158688,0.020430591784131202,2,3,5,0,2,1,2,2,3,0.9795694082158688
21,3,25,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,25,0,0,1,24,0,0,0,0,
21,3,25,ZX_split,2.4964034862849602,3.859931570274658,0.9156787040952815,0.08432129590471849,12,13,0,0,12,6,7,0,0,
21,3,25,XYZ_split,2.4964034862849602,3.859931570274658,0.9987104096873686,0.0012895903126314279,8,8,9,0,8,2,6,2,7,
21,3,25,RL_adaptive,2.4964034862849602,3.859931570274658,0.8107444953638359,0.18925550463616414,9,9,7,0,9,4,5,5,2,0.8107444953638359
21,3,50,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,50,0,0,7,43,0,0,0,0,
21,3,50,ZX_split,2.4964034862849602,3.859931570274658,0.953829045762537,0.04617095423746298,25,25,0,3,22,5,20,0,0,
21,3,50,XYZ_split,2.4964034862849602,3.859931570274658,0.9402477858383512,0.059752214161648776,16,16,18,3,13,8,8,5,13,
21,3,50,RL_adaptive,2.4964034862849602,3.859931570274658,0.9346535637314995,0.06534643626850045,18,17,15,4,14,5,12,8,7,0.9346535637314995
21,3,100,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,100,0,0,14,86,0,0,0,0,
21,3,100,ZX_split,2.4964034862849602,3.859931570274658,0.9579702270331324,0.04202977296686761,50,50,0,7,43,13,37,0,0,
21,3,100,XYZ_split,2.4964034862849602,3.859931570274658,0.9921983893222058,0.0078016106777941685,33,33,34,2,31,11,22,12,22,
21,3,100,RL_adaptive,2.4964034862849602,3.859931570274658,0.9925871280124476,0.007412871987552361,29,39,32,6,23,11,28,9,23,0.9925871280124476
21,3,250,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,250,0,0,24,226,0,0,0,0,
21,3,250,ZX_split,2.4964034862849602,3.859931570274658,0.9569592569141271,0.04304074308587291,125,125,0,14,111,41,84,0,0,
21,3,250,XYZ_split,2.4964034862849602,3.859931570274658,0.9955580997462977,0.00444190025370228,83,83,84,6,77,27,56,28,56,
21,3,250,RL_adaptive,2.4964034862849602,3.859931570274658,0.9952763419191748,0.004723658080825199,89,91,70,9,80,24,67,26,44,0.9952763419191748
21,3,500,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,500,0,0,53,447,0,0,0,0,
21,3,500,ZX_split,2.4964034862849602,3.859931570274658,0.959164879249676,0.04083512075032403,250,250,0,19,231,64,186,0,0,
21,3,500,XYZ_split,2.4964034862849602,3.859931570274658,0.9982552051508436,0.0017447948491563503,166,166,168,12,154,50,116,46,122,
21,3,500,RL_adaptive,2.4964034862849602,3.859931570274658,0.997132761374034,0.002867238625966051,132,191,177,13,119,50,141,42,135,0.997132761374034
21,4,10,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,10,0,0,1,9,0,0,0,0,
21,4,10,ZX_split,2.4964034862849602,3.859931570274658,0.8473387403675257,0.15266125963247434,5,5,0,0,5,3,2,0,0,
21,4,10,XYZ_split,2.4964034862849602,3.859931570274658,0.9630781509373932,0.03692184906260676,3,3,4,0,3,1,2,0,4,
21,4,10,RL_adaptive,2.4964034862849602,3.859931570274658,0.9630781509373932,0.03692184906260676,2,3,5,0,2,1,2,0,5,0.9630781509373932
21,4,25,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,25,0,0,0,25,0,0,0,0,
21,4,25,ZX_split,2.4964034862849602,3.859931570274658,0.9530237942194225,0.046976205780577485,12,13,0,2,10,3,10,0,0,
21,4,25,XYZ_split,2.4964034862849602,3.859931570274658,0.9367393870274939,0.06326061297250607,8,8,9,0,8,2,6,5,4,
21,4,25,RL_adaptive,2.4964034862849602,3.859931570274658,0.9260623237605631,0.07393767623943692,9,9,7,2,7,4,5,1,6,0.9260623237605631
21,4,50,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,50,0,0,9,41,0,0,0,0,
21,4,50,ZX_split,2.4964034862849602,3.859931570274658,0.9425576718853221,0.057442328114677865,25,25,0,4,21,4,21,0,0,
21,4,50,XYZ_split,2.4964034862849602,3.859931570274658,0.9895235019024322,0.010476498097567788,16,16,18,0,16,5,11,3,15,
21,4,50,RL_adaptive,2.4964034862849602,3.859931570274658,0.9796234394315452,0.020376560568454827,17,18,15,0,17,2,16,6,9,0.9796234394315452
21,4,100,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,100,0,0,9,91,0,0,0,0,
21,4,100,ZX_split,2.4964034862849602,3.859931570274658,0.9588992413773616,0.0411007586226384,50,50,0,2,48,13,37,0,0,
21,4,100,XYZ_split,2.4964034862849602,3.859931570274658,0.9889017495102677,0.011098250489732342,33,33,34,4,29,9,24,14,20,
21,4,100,RL_adaptive,2.4964034862849602,3.859931570274658,0.9950059306185244,0.004994069381475619,28,40,32,4,24,12,28,8,24,0.9950059306185244
21,4,250,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,250,0,0,25,225,0,0,0,0,
21,4,250,ZX_split,2.4964034862849602,3.859931570274658,0.9566080390796537,0.04339196092034625,125,125,0,13,112,41,84,0,0,
21,4,250,XYZ_split,2.4964034862849602,3.859931570274658,0.997313703615305,0.002686296384694975,83,83,84,10,73,22,61,30,54,
21,4,250,RL_adaptive,2.4964034862849602,3.859931570274658,0.9991297057002317,0.0008702942997682594,90,90,70,8,82,24,66,23,47,0.9991297057002317
21,4,500,Z_only,2.4964034862849602,3.859931570274658,0.8994930127788727,0.10050698722112728,500,0,0,52,448,0,0,0,0,
21,4,500,ZX_split,2.4964034862849602,3.859931570274658,0.9571539398397947,0.04284606016020531,250,250,0,18,232,77,173,0,0,
21,4,500,XYZ_split,2.4964034862849602,3.859931570274658,0.9972575295677422,0.0027424704322578375,166,166,168,14,152,44,122,59,109,
21,4,500,RL_adaptive,2.4964034862849602,3.859931570274658,0.9981378894670384,0.0018621105329615917,132,189,179,19,113,50,139,51,128,0.9981378894670384
22,0,10,Z_only,1.6902430135303856,1.9274887966502952,0.5595814274021659,0.4404185725978341,10,0,0,1,9,0,0,0,0,
22,0,10,ZX_split,1.6902430135303856,1.9274887966502952,0.6832902498446638,0.3167097501553362,5,5,0,2,3,1,4,0,0,
22,0,10,XYZ_split,1.6902430135303856,1.9274887966502952,0.8342586813907923,0.1657413186092077,3,3,4,3,0,0,3,4,0,
22,0,10,RL_adaptive,1.6902430135303856,1.9274887966502952,0.9030573876894774,0.09694261231052259,2,3,5,0,2,0,3,5,0,0.9030573876894774
22,0,25,Z_only,1.6902430135303856,1.9274887966502952,0.5595814274021659,0.4404185725978341,25,0,0,7,18,0,0,0,0,
22,0,25,ZX_split,1.6902430135303856,1.9274887966502952,0.5919727831330094,0.4080272168669906,12,13,0,8,4,4,9,0,0,
22,0,25,XYZ_split,1.6902430135303856,1.9274887966502952,0.9427242404563201,0.057275759543679916,8,8,9,2,6,4,4,9,0,
22,0,25,RL_adaptive,1.6902430135303856,1.9274887966502952,0.9657512421124901,0.03424875788750992,8,10,7,3,5,5,5,7,0,0.9657512421124901
22,0,50,Z_only,1.6902430135303856,1.9274887966502952,0.5595814274021659,0.4404185725978341,50,0,0,21,29,0,0,0,0,
22,0,50,ZX_split,1.6902430135303856,1.9274887966502952,0.6230476819355236,0.3769523180644764,25,25,0,9,16,11,14,0,0,
22,0,50,XYZ_split,1.6902430135303856,1.9274887966502952,0.9358839443613239,0.06411605563867606,16,16,18,5,11,1,15,16,2,
22,0,50,RL_adaptive,1.6902430135303856,1.9274887966502952,0.9964362890773957,0.003563710922604324,18,16,16,9,9,5,11,16,0,0.9964362890773957
22,0,100,Z_only,1.6902430135303856,1.9274887966502952,0.5595814274021659,0.4404185725978341,100,0,0,37,63,0,0,0,0,
22,0,100,ZX_split,1.6902430135303856,1.9274887966502952,0.653718162187663,0.346281837812337,50,50,0,27,23,17,33,0,0,
22,0,100,XYZ_split,1.6902430135303856,1.9274887966502952,0.9893734362257931,0.010626563774206899,33,33,34,14,19,14,19,34,0,
22,0,100,RL_adaptive,1.6902430135303856,1.9274887966502952,0.9933345106242122,0.006665489375787814,30,40,30,12,18,16,24,28,2,0.9933345106242122
