target_id,seed,N,RL_adaptive,XYZ_split,delta_fidelity
6,0,10,0.5519916164254548,0.6237450971131633,-0.07175348068770848
6,0,25,0.8245615977216837,0.9806284691719799,-0.15606687145029619
6,0,50,0.8840260863281084,0.9935458954679135,-0.10951980913980508
6,0,100,0.872066158394274,0.9819235467341396,-0.10985738833986558
6,0,250,0.5266768862102625,0.9566912727538626,-0.4300143865436
6,0,500,0.8059094629332642,0.9889937472138083,-0.18308428428054413
6,0,1000,0.6138717741332335,0.997047213640413,-0.3831754395071796
6,1,1,0.4055132005379416,0.11836469501560844,0.2871485055223332
6,1,2,0.7691791904426334,0.5555284962070168,0.21365069423561656
6,1,5,0.6397087704478245,0.06652912388749267,0.5731796465603318
6,1,10,0.7386875240399395,0.61593965922747,0.12274786481246958
6,1,25,0.5753804997231575,0.9609140817361091,-0.3855335820129516
6,1,50,0.3301645807723391,0.9321976029986584,-0.6020330222263193
6,1,100,0.828652097691485,0.9796455278157976,-0.15099343012431266
6,1,250,0.8836472997695487,0.9948232556322519,-0.11117595586270324
6,1,500,0.7600785134107962,0.9965700538337778,-0.2364915404229816
6,1,1000,0.9627261838248498,0.999483620529537,-0.03675743670468723
6,2,1,0.4055132005379416,0.3317456007859658,0.07376759975197578
6,2,2,0.8219572811412336,0.34822428734895766,0.4737329937922759
6,2,5,0.7104825825023003,0.574003266032027,0.13647931647027334
6,2,10,0.5463847364709256,0.5837477707054485,-0.03736303423452292
6,2,25,0.8350240819099269,0.997254533895635,-0.16223045198570807
6,2,50,0.8547111486214469,0.976410442545561,-0.12169929392411405
6,2,100,0.3162181201127075,0.9952216844880888,-0.6790035643753813
6,2,250,0.5611155665855354,0.9964262543865887,-0.4353106878010533
6,2,500,0.7622844604268618,0.9992118420445235,-0.2369273816176617
6,2,1000,0.35195275558505895,0.9973320018010149,-0.645379246215956
6,3,1,0.34822428734895766,0.3317456007859658,0.01647868656299184
6,3,2,0.8219572811412336,0.40528619759842865,0.4166710835428049
6,3,5,0.6094117885471613,0.8734525740491319,-0.26404078550197063
6,3,10,0.6063969189168219,0.8231392205590435,-0.21674230164222164
6,3,25,0.835475391467188,0.8452204093973884,-0.00974501793020044
6,3,50,0.853616904022728,0.9506088560288979,-0.09699195200616983
6,3,100,0.5343333187594105,0.9730518602998074,-0.4387185415403969
6,3,250,0.5308620751755398,0.9930615650563647,-0.4621994898808248
6,3,500,0.7577588912293655,0.9987683432700959,-0.24100945204073043
6,3,1000,0.352567253052162,0.9987397547162647,-0.6461725016641027
6,4,1,0.34822428734895766,0.3317456007859658,0.01647868656299184
6,4,2,0.7691791904426334,0.11836469501560844,0.650814495427025
6,4,5,0.3554700896145653,0.5282134701001329,-0.1727433804855676
6,4,10,0.6822792764680228,0.8128868043870691,-0.13060752791904628
6,4,25,0.8787424015987847,0.884845472210029,-0.006103070611244266
6,4,50,0.8245949099803882,0.9510941892893094,-0.12649927930892124
6,4,100,0.8300908603370287,0.982879284732915,-0.15278842439588625
6,4,250,0.5543159193519879,0.993901162081533,-0.43958524272954513
6,4,500,0.8094376149691425,0.9932842286118075,-0.18384661364266508
6,4,1000,0.9630842875383256,0.9975756398712736,-0.03449135233294798
7,0,1,0.15177800088807367,0.09349104201914443,0.058286958868929234
7,0,2,0.7901191360144272,0.6066358252656519,0.18348331074877533
7,0,5,0.23614350540658868,0.7853212211087928,-0.5491777157022041
7,0,10,0.62992408481159,0.9410218016177481,-0.31109771680615805
7,0,25,0.5587234769830431,0.9774584295499259,-0.41873495256688276
7,0,50,0.5922979165285372,0.9049514746943607,-0.3126535581658234
7,0,100,0.4161146744657255,0.9578395007824028,-0.5417248263166773
7,0,250,0.520651762068041,0.9942875219263863,-0.4736357598583453
7,0,500,0.4685459481703536,0.9968926392574742,-0.5283466910871206
7,0,1000,0.5410694337589453,0.9991487410221239,-0.4580793072631786
7,1,1,0.037723877639427826,0.040043387793151766,-0.00231951015372394
7,1,2,0.3115717544494705,0.7022687169577314,-0.3906969625082609
7,1,5,0.7045416010276035,0.5154961960635743,0.18904540496402922
7,1,10,0.4772403763158353,0.7588936242921827,-0.28165324797634733
7,1,25,0.712476732278988,0.9013357659980328,-0.18885903371904478
7,1,50,0.952197253156748,0.9924989168880745,-0.04030166373132649
7,1,100,0.9389675068888844,0.9943964930544714,-0.055428986165587
7,1,250,0.9748973457184847,0.9926188870371071,-0.017721541318622358
7,1,500,0.9552874488395374,0.9992351927296701,-0.04394774389013267
7,1,1000,0.9336597716714633,0.9969916024956759,-0.06333183082421256
7,2,1,0.6491533780905621,0.040043387793151766,0.6091099902974103
7,2,2,0.3970233447401362,0.6491533780905621,-0.2521300333504259
7,2,5,0.7853212211087928,0.6226827047341777,0.16263851637461502
7,2,10,0.9259837716971393,0.6553180986959374,0.2706656730012019
7,2,25,0.020532015145679813,0.9573741685790109,-0.9368421534333311
7,2,50,0.9218077888689811,0.9755628550095167,-0.0537550661405356
7,2,100,0.962360249085731,0.9923819506893008,-0.03002170160356976
7,2,250,0.9670674866309116,0.9844449170610811,-0.017377430430169483
7,2,500,0.43152458100156943,0.9987551199941649,-0.5672305389925955
7,2,1000,0.926440413485923,0.9976877777196934,-0.07124736423377043
7,3,1,0.15177800088807367,0.6066358252656519,-0.45485782437757816
7,3,2,0.5753311521654914,0.6066358252656519,-0.031304673100160496
7,3,5,0.7045416010276035,0.19452677146658168,0.5100148295610218
7,3,10,0.4591907110789983,0.8814173198243406,-0.4222266087453423
7,3,25,0.9656705504683054,0.9527614026174954,0.012909147850809988
7,3,50,0.513424759572827,0.990169350999881,-0.47674459142705405
7,3,100,0.43454246939959024,0.9645688255333394,-0.5300263561337493
7,3,250,0.9710291987232571,0.9986311272420179,-0.027601928518760754
7,3,500,0.398961036479788,0.9937038811715808,-0.5947428446917928
7,3,1000,0.6810476484094335,0.9985859309650126,-0.31753828255557903
7,4,1,0.6491533780905621,0.6066358252656519,0.04251755282491021
7,4,2,0.3970233447401362,0.7022687169577314,-0.30524537221759523
7,4,5,0.5869082087662845,0.714155663281648,-0.12724745451536357
7,4,10,0.4523392505204349,0.9851091673939046,-0.5327699168734698
7,4,25,0.5697164712271054,0.9623281371959924,-0.39261166596888697
7,4,50,0.9464469478750329,0.9728205856611183,-0.02637363778608537
7,4,100,0.949927864635372,0.9676212940204119,-0.017693429385039816
7,4,250,0.9684036020045593,0.9937718169551152,-0.025368214950555856
7,4,500,0.54674925738299,0.9989507743957438,-0.4522015170127538
