target_id,seed,N,method,true_theta1,true_phi1,true_theta2,true_phi2,fidelity,infidelity,z1_counts_0,z1_counts_1,x1_counts_0,x1_counts_1,y1_counts_0,y1_counts_1,z2_counts_0,z2_counts_1,x2_counts_0,x2_counts_1,y2_counts_0,y2_counts_1
29,2,100,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8326849554120618,0.16731504458793822,14,36,2,48,0,0,10,40,15,35,0,0
29,2,100,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9397344502286641,0.06026554977133591,11,22,5,28,17,17,5,28,5,28,29,5
29,2,250,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,70,180,0,0,0,0,28,222,0,0,0,0
29,2,250,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8447291919753648,0.15527080802463522,32,93,12,113,0,0,14,111,46,79,0,0
29,2,250,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9949283118434638,0.005071688156536247,28,55,2,81,36,48,13,70,31,52,72,12
29,2,500,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,157,343,0,0,0,0,80,420,0,0,0,0
29,2,500,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8515764350265652,0.14842356497343479,86,164,15,235,0,0,30,220,100,150,0,0
29,2,500,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9958144448305554,0.0041855551694446325,57,109,11,155,67,101,30,136,77,89,137,31
29,3,10,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,4,6,0,0,0,0,3,7,0,0,0,0
29,3,10,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8152622130788938,0.1847377869211062,0,5,0,5,0,0,1,4,2,3,0,0
29,3,10,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.7627177700395269,0.2372822299604731,2,1,0,3,3,1,0,3,1,2,3,1
29,3,25,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.27875421588674076,0.7212457841132592,14,11,0,0,0,0,5,20,0,0,0,0
29,3,25,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.7832484284073474,0.21675157159265257,7,5,1,12,0,0,1,11,4,9,0,0
29,3,25,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9681879600171812,0.031812039982818785,3,5,1,7,4,5,2,6,3,5,9,0
29,3,50,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,14,36,0,0,0,0,9,41,0,0,0,0
29,3,50,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8512585037502018,0.14874149624979816,7,18,0,25,0,0,4,21,10,15,0,0
29,3,50,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9477291917884104,0.05227080821158958,7,9,0,16,4,14,2,14,9,7,15,3
29,3,100,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,29,71,0,0,0,0,21,79,0,0,0,0
29,3,100,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8438001323575932,0.1561998676424068,19,31,2,48,0,0,5,45,23,27,0,0
29,3,100,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9759537263037137,0.024046273696286313,13,20,2,31,14,20,8,25,10,23,28,6
29,3,250,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,100,150,0,0,0,0,26,224,0,0,0,0
29,3,250,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8468288223239319,0.15317117767606814,35,90,6,119,0,0,22,103,57,68,0,0
29,3,250,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.991110849911811,0.008889150088189024,21,62,6,77,34,50,14,69,36,47,72,12
29,3,500,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,160,340,0,0,0,0,65,435,0,0,0,0
29,3,500,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8488547585501875,0.15114524144981245,72,178,10,240,0,0,32,218,88,162,0,0
29,3,500,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9952312751981647,0.004768724801835322,47,119,6,160,70,98,18,148,69,97,141,27
29,4,10,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,4,6,0,0,0,0,2,8,0,0,0,0
29,4,10,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8147122208744664,0.18528777912553362,0,5,0,5,0,0,0,5,2,3,0,0
29,4,10,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9408251607345153,0.059174839265484724,0,3,0,3,2,2,0,3,1,2,4,0
29,4,25,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,7,18,0,0,0,0,2,23,0,0,0,0
29,4,25,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8436027374268946,0.15639726257310538,5,7,2,11,0,0,1,11,4,9,0,0
29,4,25,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9523729263253488,0.047627073674651244,4,4,0,8,2,7,1,7,3,5,7,2
29,4,50,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,15,35,0,0,0,0,5,45,0,0,0,0
29,4,50,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8247291806951021,0.17527081930489785,7,18,1,24,0,0,4,21,6,19,0,0
29,4,50,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9792212582687801,0.020778741731219852,4,12,1,15,5,13,1,15,8,8,17,1
29,4,100,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,39,61,0,0,0,0,14,86,0,0,0,0
29,4,100,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8462995311837229,0.15370046881627708,20,30,1,49,0,0,4,46,19,31,0,0
29,4,100,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9782583277133946,0.021741672286605396,13,20,3,30,9,25,4,29,12,21,27,7
29,4,250,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,85,165,0,0,0,0,35,215,0,0,0,0
29,4,250,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8470047861388516,0.15299521386114845,38,87,3,122,0,0,16,109,41,84,0,0
29,4,250,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9919642151576624,0.008035784842337579,25,58,6,77,25,59,13,70,30,53,69,15
29,4,500,Z_only,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.5744025417602198,0.42559745823978024,168,332,0,0,0,0,65,435,0,0,0,0
29,4,500,ZX_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.8511872697891645,0.14881273021083552,82,168,12,238,0,0,40,210,96,154,0,0
29,4,500,XYZ_split,1.924670575466872,3.4225477990785356,2.3550732711395215,1.8532524324785498,0.9941644547977179,0.005835545202282133,57,109,10,156,54,114,28,138,76,90,140,28
30,0,10,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,10,0,0,0,0,1,9,0,0,0,0
30,0,10,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7083696495417202,0.2916303504582798,0,5,0,5,0,0,0,5,2,3,0,0
30,0,10,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8498827170407028,0.15011728295929716,0,3,0,3,3,1,1,2,1,2,0,4
30,0,25,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,25,0,0,0,0,5,20,0,0,0,0
30,0,25,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.771034017644857,0.22896598235514298,0,12,3,10,0,0,3,9,3,10,0,0
30,0,25,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9382448611176206,0.06175513888237938,0,8,5,3,5,4,1,7,1,7,1,8
30,0,50,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,50,0,0,0,0,9,41,0,0,0,0
30,0,50,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8077767118131689,0.1922232881868311,0,25,11,14,0,0,7,18,8,17,0,0
30,0,50,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9951058283162435,0.004894171683756499,0,16,8,8,9,9,4,12,5,11,2,16
30,0,100,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,1,99,0,0,0,0,22,78,0,0,0,0
30,0,100,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8089429698079519,0.19105703019204812,0,50,24,26,0,0,9,41,17,33,0,0
30,0,100,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.959026135862051,0.04097386413794901,0,33,17,16,19,15,8,25,5,28,5,29
30,0,250,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,2,248,0,0,0,0,48,202,0,0,0,0
30,0,250,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8084095905136365,0.19159040948636352,0,125,62,63,0,0,29,96,44,81,0,0
30,0,250,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9854027564813194,0.014597243518680636,0,83,34,49,36,48,15,68,29,54,17,67
30,0,500,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,1,499,0,0,0,0,90,410,0,0,0,0
30,0,500,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8107747426245703,0.18922525737542972,0,250,115,135,0,0,48,202,80,170,0,0
30,0,500,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9959720046942496,0.004027995305750376,3,163,73,93,76,92,30,136,57,109,22,146
30,1,10,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.23195793388368058,0.7680420661163194,0,10,0,0,0,0,5,5,0,0,0,0
30,1,10,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.781790624189715,0.218209375810285,0,5,3,2,0,0,2,3,2,3,0,0
30,1,10,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8701177483762371,0.12988225162376288,0,3,1,2,1,3,0,3,2,1,0,4
30,1,25,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,25,0,0,0,0,7,18,0,0,0,0
30,1,25,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8003124755910386,0.19968752440896143,0,12,7,6,0,0,2,10,3,10,0,0
30,1,25,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9644544660609669,0.03554553393903315,0,8,3,5,4,5,3,5,2,6,0,9
30,1,50,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,50,0,0,0,0,15,35,0,0,0,0
30,1,50,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.804704279598085,0.195295720401915,1,24,10,15,0,0,6,19,10,15,0,0
30,1,50,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9241199357668641,0.07588006423313587,0,16,6,10,7,11,7,9,3,13,2,16
30,1,100,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,100,0,0,0,0,27,73,0,0,0,0
30,1,100,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8069840281396055,0.19301597186039454,0,50,22,28,0,0,12,38,14,36,0,0
30,1,100,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9980530115234411,0.0019469884765589418,0,33,14,19,16,18,8,25,10,23,2,32
30,1,250,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,1,249,0,0,0,0,59,191,0,0,0,0
30,1,250,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8055949847078776,0.1944050152921224,1,124,55,70,0,0,35,90,38,87,0,0
30,1,250,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9947676892784715,0.005232310721528521,0,83,39,44,35,49,16,67,27,56,5,79
30,1,500,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,3,497,0,0,0,0,125,375,0,0,0,0
30,1,500,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8108517028686482,0.18914829713135184,0,250,114,136,0,0,50,200,82,168,0,0
30,1,500,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9963662668447671,0.0036337331552328545,2,164,65,101,78,90,38,128,61,105,17,151
30,2,10,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,10,0,0,0,0,3,7,0,0,0,0
30,2,10,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7098906851255434,0.29010931487445657,0,5,4,1,0,0,0,5,2,3,0,0
30,2,10,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8518559120355319,0.1481440879644681,0,3,0,3,1,3,0,3,0,3,0,4
30,2,25,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,25,0,0,0,0,7,18,0,0,0,0
30,2,25,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.780579711347827,0.219420288652173,0,12,7,6,0,0,3,9,6,7,0,0
30,2,25,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9047269257510155,0.09527307424898446,0,8,3,5,1,8,1,7,2,6,0,9
30,2,50,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,1,49,0,0,0,0,9,41,0,0,0,0
30,2,50,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7274099370795859,0.2725900629204141,0,25,12,13,0,0,10,15,4,21,0,0
30,2,50,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9401068478077078,0.05989315219229219,0,16,10,6,8,10,6,10,7,9,2,16
30,2,100,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,100,0,0,0,0,16,84,0,0,0,0
30,2,100,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8000673486513757,0.19993265134862426,0,50,17,33,0,0,13,37,15,35,0,0
30,2,100,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9341850607947804,0.06581493920521964,0,33,5,28,19,15,7,26,13,20,3,31
30,2,250,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,250,0,0,0,0,57,193,0,0,0,0
30,2,250,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8019512897071759,0.19804871029282411,0,125,41,84,0,0,30,95,42,83,0,0
30,2,250,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9801820435893933,0.019817956410606685,1,82,27,56,44,40,23,60,23,60,7,77
30,2,500,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,3,497,0,0,0,0,112,388,0,0,0,0
30,2,500,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8031498630402752,0.19685013695972475,1,249,119,131,0,0,65,185,69,181,0,0
30,2,500,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.987683544281533,0.012316455718466957,1,165,57,109,78,90,30,136,52,114,22,146
30,3,10,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,10,0,0,0,0,2,8,0,0,0,0
30,3,10,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8005099872009391,0.19949001279906087,0,5,2,3,0,0,0,5,0,5,0,0
30,3,10,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9307396720046228,0.06926032799537718,0,3,1,2,2,2,1,2,0,3,0,4
30,3,25,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,25,0,0,0,0,7,18,0,0,0,0
30,3,25,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8107008253261387,0.18929917467386126,0,12,6,7,0,0,2,10,4,9,0,0
30,3,25,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8894490497650829,0.11055095023491712,0,8,6,2,6,3,2,6,2,6,0,9
30,3,50,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,50,0,0,0,0,13,37,0,0,0,0
30,3,50,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8111082884396682,0.1888917115603318,0,25,11,14,0,0,5,20,8,17,0,0
30,3,50,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9407485420280899,0.059251457971910115,0,16,5,11,13,5,4,12,6,10,2,16
30,3,100,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,100,0,0,0,0,23,77,0,0,0,0
30,3,100,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7868551492607923,0.21314485073920775,0,50,22,28,0,0,11,39,23,27,0,0
30,3,100,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.998298284653811,0.0017017153461890144,0,33,14,19,16,18,10,23,13,20,6,28
30,3,250,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,2,248,0,0,0,0,63,187,0,0,0,0
30,3,250,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8046160268062411,0.1953839731937589,1,124,64,61,0,0,23,102,45,80,0,0
30,3,250,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9883607601082965,0.011639239891703457,0,83,43,40,46,38,19,64,25,58,10,74
30,3,500,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,2,498,0,0,0,0,122,378,0,0,0,0
30,3,500,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8105151576529513,0.18948484234704865,2,248,112,138,0,0,62,188,82,168,0,0
30,3,500,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9964093558302668,0.0035906441697332037,0,166,63,103,82,86,40,126,56,110,22,146
30,4,10,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,10,0,0,0,0,3,7,0,0,0,0
30,4,10,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7260142650542264,0.2739857349457736,0,5,4,1,0,0,0,5,1,4,0,0
30,4,10,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.43992484768160245,0.5600751523183976,0,3,3,0,0,4,2,1,2,1,1,3
30,4,25,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,25,0,0,0,0,5,20,0,0,0,0
30,4,25,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7782710232730143,0.22172897672698566,0,12,7,6,0,0,3,9,2,11,0,0
30,4,25,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9023998444507653,0.09760015554923474,0,8,1,7,5,4,3,5,2,6,1,8
30,4,50,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,50,0,0,0,0,14,36,0,0,0,0
30,4,50,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8081954710764622,0.19180452892353783,0,25,12,13,0,0,5,20,9,16,0,0
30,4,50,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9776967057181617,0.022303294281838304,0,16,7,9,10,8,2,14,2,14,1,17
30,4,100,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,100,0,0,0,0,15,85,0,0,0,0
30,4,100,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8071936007927045,0.19280639920729548,0,50,22,28,0,0,5,45,17,33,0,0
30,4,100,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.982695433910594,0.017304566089406004,0,33,11,22,18,16,3,30,9,24,2,32
30,4,250,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,1,249,0,0,0,0,70,180,0,0,0,0
30,4,250,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8084870490987042,0.19151295090129583,0,125,57,68,0,0,25,100,46,79,0,0
30,4,250,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9915999228079728,0.008400077192027178,0,83,32,51,46,38,15,68,30,53,6,78
30,4,500,Z_only,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.7642076802987734,0.2357923197012266,0,500,0,0,0,0,125,375,0,0,0,0
30,4,500,ZX_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.8076304159162576,0.19236958408374238,0,250,109,141,0,0,52,198,95,155,0,0
30,4,500,XYZ_split,3.017668536441281,3.4148028835416144,2.1344739133148414,4.324460397659706,0.9896938821273884,0.010306117872611598,0,166,60,106,79,89,29,137,49,117,22,146
31,0,10,Z_only,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.5280671260890463,0.47193287391095373,10,0,0,0,0,0,6,4,0,0,0,0
31,0,10,ZX_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.9597541933244921,0.04024580667550792,4,1,3,2,0,0,3,2,0,5,0,0
31,0,10,XYZ_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.8635979305258569,0.13640206947414313,3,0,1,2,2,2,2,1,0,3,2,2
31,0,25,Z_only,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.5280671260890463,0.47193287391095373,23,2,0,0,0,0,14,11,0,0,0,0
31,0,25,ZX_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.9491940739416672,0.050805926058332784,10,2,7,6,0,0,6,6,0,13,0,0
31,0,25,XYZ_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.9399170341821147,0.0600829658178853,8,0,6,2,6,3,5,3,0,8,6,3
31,0,50,Z_only,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.5280671260890463,0.47193287391095373,44,6,0,0,0,0,36,14,0,0,0,0
31,0,50,ZX_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.9523114212347414,0.04768857876525856,25,0,19,6,0,0,15,10,1,24,0,0
31,0,50,XYZ_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.9826525532692002,0.017347446730799798,16,0,11,5,15,3,9,7,0,16,6,12
31,0,100,Z_only,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.5280671260890463,0.47193287391095373,96,4,0,0,0,0,57,43,0,0,0,0
31,0,100,ZX_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.9594423145640321,0.04055768543596794,42,8,31,19,0,0,26,24,0,50,0,0
31,0,100,XYZ_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.9875408912178717,0.012459108782128303,31,2,19,14,25,9,21,12,0,33,14,20
31,0,250,Z_only,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.5280671260890463,0.47193287391095373,243,7,0,0,0,0,138,112,0,0,0,0
31,0,250,ZX_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.9580922697346533,0.041907730265346665,122,3,80,45,0,0,63,62,0,125,0,0
31,0,250,XYZ_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.9907778772390521,0.009222122760947915,74,9,55,28,51,33,50,33,0,83,40,44
31,0,500,Z_only,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.5280671260890463,0.47193287391095373,475,25,0,0,0,0,282,218,0,0,0,0
31,0,500,ZX_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.9592738458621253,0.040726154137874726,234,16,171,79,0,0,140,110,1,249,0,0
31,0,500,XYZ_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.9992591476678545,0.0007408523321454918,158,8,106,60,116,52,97,69,3,163,73,95
31,1,10,Z_only,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.41578592553680016,0.5842140744631998,10,0,0,0,0,0,3,7,0,0,0,0
31,1,10,ZX_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.8481132894826554,0.1518867105173446,5,0,4,1,0,0,5,0,0,5,0,0
31,1,10,XYZ_split,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.6667775191969242,0.3332224808030758,2,1,1,2,2,2,1,2,0,3,1,3
31,1,25,Z_only,0.4784576268592516,0.9112155031691358,1.4515534769881382,3.2794051084735347,0.5280671260890463,0.47193287391095373,20,5,0,0,0,0,14,11,0,0,0,0
