target_id,seed,N,theta1,phi1,theta2,phi2,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
5,0,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,0,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9202801499543438,0.07971985004565618,,,,,,,,,
5,0,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.6751402061226611,0.3248597938773389,,,,,,,,,
5,0,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9166364832203324,0.08336351677966758,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0
5,0,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,0,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9606727189400558,0.03932728105994421,,,,,,,,,
5,0,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9735535979769279,0.026446402023072135,,,,,,,,,
5,0,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9297427984618569,0.07025720153814308,1.0,5.0,0.0,3.0,1.0,7.0,4.0,3.0,1.0
5,0,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,0,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9930526268825609,0.006947373117439093,,,,,,,,,
5,0,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9460163300618962,0.05398366993810377,,,,,,,,,
5,0,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9450167211241006,0.05498327887589938,1.0,9.0,2.0,4.0,1.0,11.0,7.0,14.0,1.0
5,0,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,0,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9916963300606972,0.00830366993930276,,,,,,,,,
5,0,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9858600768541093,0.014139923145890743,,,,,,,,,
5,0,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9587354547918115,0.04126454520818845,3.0,8.0,3.0,15.0,1.0,34.0,13.0,7.0,16.0
5,0,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,0,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.992038552487675,0.00796144751232497,,,,,,,,,
5,0,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9804474307981355,0.019552569201864545,,,,,,,,,
5,0,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9881690615993464,0.011830938400653634,29.0,45.0,11.0,68.0,9.0,21.0,7.0,28.0,32.0
5,0,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,0,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.995066662595049,0.004933337404951055,,,,,,,,,
5,0,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9985426888909982,0.0014573111090018243,,,,,,,,,
5,0,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9953113687079695,0.004688631292030454,25.0,21.0,2.0,27.0,4.0,141.0,235.0,25.0,20.0
5,1,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,1,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9405036147132194,0.059496385286780584,,,,,,,,,
5,1,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.8888914882208142,0.11110851177918579,,,,,,,,,
5,1,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9432998113314238,0.05670018866857618,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0
5,1,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,1,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.982327930672848,0.01767206932715204,,,,,,,,,
5,1,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9377938240129668,0.06220617598703315,,,,,,,,,
5,1,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9509394627532289,0.04906053724677106,1.0,5.0,0.0,1.0,1.0,9.0,5.0,2.0,1.0
5,1,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,1,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9763669103751361,0.02363308962486388,,,,,,,,,
5,1,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9584513517820664,0.04154864821793358,,,,,,,,,
5,1,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9922062003381652,0.007793799661834799,1.0,10.0,1.0,5.0,1.0,11.0,7.0,13.0,1.0
5,1,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,1,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9805869355108899,0.019413064489110066,,,,,,,,,
5,1,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9753177990521392,0.024682200947860777,,,,,,,,,
5,1,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.993409111927028,0.006590888072972034,4.0,3.0,10.0,13.0,1.0,38.0,11.0,12.0,8.0
5,1,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,1,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9939484494460765,0.006051550553923479,,,,,,,,,
5,1,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9968981303592794,0.003101869640720567,,,,,,,,,
5,1,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9974558687668647,0.0025441312331353494,25.0,49.0,8.0,68.0,12.0,18.0,12.0,21.0,37.0
5,1,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,1,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.994686615494859,0.005313384505140961,,,,,,,,,
5,1,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9939741273146749,0.006025872685325062,,,,,,,,,
5,1,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9987879190004781,0.0012120809995218584,26.0,21.0,2.0,26.0,5.0,143.0,232.0,24.0,21.0
5,2,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,2,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.955001673869121,0.04499832613087895,,,,,,,,,
5,2,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9297413795319535,0.07025862046804654,,,,,,,,,
5,2,10,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.7663583121795529,0.23364168782044714,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0
5,2,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,2,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9544303758531602,0.04556962414683985,,,,,,,,,
5,2,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9409388687974888,0.05906113120251122,,,,,,,,,
5,2,25,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9741001974780671,0.025899802521932913,1.0,5.0,0.0,2.0,1.0,8.0,4.0,3.0,1.0
5,2,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,2,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9672158514780014,0.032784148521998624,,,,,,,,,
5,2,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9813906513834586,0.0186093486165414,,,,,,,,,
5,2,50,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9795271376921187,0.020472862307881257,1.0,10.0,1.0,3.0,1.0,13.0,8.0,12.0,1.0
5,2,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,2,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9899799566523091,0.01002004334769091,,,,,,,,,
5,2,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9703602881776098,0.029639711822390225,,,,,,,,,
5,2,100,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9803232220216815,0.01967677797831846,3.0,0.0,13.0,14.0,1.0,36.0,12.0,16.0,5.0
5,2,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,2,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9939967893305308,0.006003210669469183,,,,,,,,,
5,2,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9881051649995632,0.011894835000436754,,,,,,,,,
5,2,250,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.9846252148918903,0.015374785108109745,19.0,55.0,8.0,71.0,17.0,13.0,15.0,12.0,40.0
5,2,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,Z_only,0.6670233172866213,0.33297668271337866,,,,,,,,,
5,2,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,ZX_split,0.9929546093032829,0.007045390696717058,,,,,,,,,
5,2,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,XYZ_split,0.9965997674263869,0.0034002325736131045,,,,,,,,,
5,2,500,2.13316126282853,0.020416535433028068,2.404201712365766,6.0775359440714265,RL_adaptive,0.991381008344355,0.008618991655644948,19.0,19.0,6.0,15.0,9.0,149.0,255.0,16.0,12.0
6,0,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.15944845234971033,0.8405515476502896,,,,,,,,,
6,0,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.7217976507526231,0.27820234924737686,,,,,,,,,
6,0,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9263884306054408,0.07361156939455915,,,,,,,,,
6,0,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9339429893107738,0.0660570106892262,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0
6,0,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,0,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.7246773028660078,0.27532269713399216,,,,,,,,,
6,0,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9095206270048497,0.0904793729951503,,,,,,,,,
6,0,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9421171680779811,0.05788283192201893,1.0,6.0,0.0,6.0,1.0,2.0,1.0,2.0,6.0
6,0,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,0,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.8081647407383736,0.19183525926162637,,,,,,,,,
6,0,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9795261933256386,0.020473806674361383,,,,,,,,,
6,0,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9632770937427676,0.0367229062572324,8.0,3.0,1.0,10.0,7.0,2.0,0.0,11.0,8.0
6,0,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,0,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.8064631634053856,0.1935368365946144,,,,,,,,,
6,0,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9895442737831749,0.010455726216825112,,,,,,,,,
6,0,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9443473779160919,0.05565262208390809,13.0,2.0,2.0,8.0,11.0,31.0,13.0,5.0,15.0
6,0,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,0,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.8045964019800772,0.1954035980199228,,,,,,,,,
6,0,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9929014532704858,0.007098546729514155,,,,,,,,,
6,0,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9934287419689292,0.006571258031070837,8.0,44.0,17.0,62.0,62.0,0.0,31.0,0.0,26.0
6,0,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,0,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.8078690911066446,0.19213090889335538,,,,,,,,,
6,0,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9981226673225495,0.001877332677450494,,,,,,,,,
6,0,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9971054310556061,0.0028945689443938827,51.0,25.0,3.0,16.0,39.0,134.0,161.0,28.0,43.0
6,1,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,1,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.5422577046193867,0.4577422953806133,,,,,,,,,
6,1,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.8277407234304112,0.17225927656958884,,,,,,,,,
6,1,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.825713143743975,0.17428685625602502,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0
6,1,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,1,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.763491240679118,0.236508759320882,,,,,,,,,
6,1,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9259899297603281,0.07401007023967188,,,,,,,,,
6,1,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.8152056404076333,0.18479435959236667,1.0,7.0,0.0,3.0,1.0,6.0,4.0,0.0,3.0
6,1,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,1,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.7565152303188105,0.24348476968118948,,,,,,,,,
6,1,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9830492075295337,0.01695079247046627,,,,,,,,,
6,1,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9764160745351279,0.02358392546487209,9.0,3.0,0.0,9.0,7.0,2.0,0.0,11.0,9.0
6,1,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,1,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.8097369251533115,0.19026307484668847,,,,,,,,,
6,1,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9657564382755736,0.03424356172442644,,,,,,,,,
6,1,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9837305162338774,0.016269483766122583,15.0,1.0,1.0,7.0,13.0,30.0,14.0,3.0,16.0
6,1,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,1,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.8106340522374598,0.18936594776254023,,,,,,,,,
6,1,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9874082143211824,0.01259178567881758,,,,,,,,,
6,1,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9922693241278406,0.007730675872159365,9.0,46.0,14.0,65.0,56.0,0.0,31.0,0.0,29.0
6,1,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,1,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.8078617778137642,0.19213822218623577,,,,,,,,,
6,1,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.995733469571937,0.00426653042806302,,,,,,,,,
6,1,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9916390952689678,0.008360904731032237,57.0,21.0,2.0,15.0,30.0,145.0,155.0,41.0,34.0
6,2,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,2,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.8002480306862286,0.19975196931377137,,,,,,,,,
6,2,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.7659044470857671,0.2340955529142329,,,,,,,,,
6,2,10,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.8913462215247914,0.10865377847520863,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0
6,2,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,2,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.7278280424401056,0.27217195755989443,,,,,,,,,
6,2,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.921510719093892,0.07848928090610796,,,,,,,,,
6,2,25,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.937292752451992,0.06270724754800805,1.0,6.0,0.0,6.0,1.0,3.0,2.0,1.0,5.0
6,2,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,2,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.7870158860456166,0.21298411395438344,,,,,,,,,
6,2,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9732164934699663,0.026783506530033696,,,,,,,,,
6,2,50,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9543226178044019,0.04567738219559814,13.0,0.0,0.0,6.0,8.0,3.0,0.0,13.0,7.0
6,2,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,2,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.8057861095994967,0.1942138904005033,,,,,,,,,
6,2,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.997229625228692,0.0027703747713080373,,,,,,,,,
6,2,100,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9372024048795268,0.06279759512047323,11.0,1.0,8.0,8.0,8.0,32.0,14.0,10.0,8.0
6,2,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,2,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.8020919038264089,0.19790809617359106,,,,,,,,,
6,2,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9505270238397894,0.049472976160210624,,,,,,,,,
6,2,250,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.990884191561987,0.009115808438012962,9.0,43.0,17.0,63.0,62.0,0.0,29.0,0.0,27.0
6,2,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,Z_only,0.5970658322852114,0.4029341677147886,,,,,,,,,
6,2,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,ZX_split,0.8095492245085675,0.19045077549143252,,,,,,,,,
6,2,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,XYZ_split,0.9940661605394239,0.005933839460576129,,,,,,,,,
6,2,500,2.187642514267376,6.176731891058199,1.0320869683638156,1.9985901131457862,RL_adaptive,0.9895931065926055,0.010406893407394535,45.0,20.0,5.0,12.0,32.0,149.0,176.0,32.0,29.0
7,0,10,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,Z_only,0.6525346733184417,0.3474653266815583,,,,,,,,,
7,0,10,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,ZX_split,0.786737817305626,0.21326218269437403,,,,,,,,,
7,0,10,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,XYZ_split,0.7836149894883297,0.21638501051167025,,,,,,,,,
7,0,10,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,RL_adaptive,0.620633979983617,0.379366020016383,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0
7,0,25,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,Z_only,0.6525346733184417,0.3474653266815583,,,,,,,,,
7,0,25,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,ZX_split,0.7888078704796617,0.21119212952033828,,,,,,,,,
7,0,25,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,XYZ_split,0.8709708208012515,0.12902917919874846,,,,,,,,,
7,0,25,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,RL_adaptive,0.9067672714348677,0.09323272856513232,2.0,4.0,0.0,1.0,1.0,9.0,4.0,3.0,1.0
7,0,50,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,Z_only,0.6525346733184417,0.3474653266815583,,,,,,,,,
7,0,50,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,ZX_split,0.7642769562527192,0.2357230437472808,,,,,,,,,
7,0,50,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,XYZ_split,0.9831751020654701,0.016824897934529903,,,,,,,,,
7,0,50,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,RL_adaptive,0.9881743812951542,0.011825618704845775,1.0,8.0,2.0,5.0,5.0,8.0,6.0,11.0,4.0
7,0,100,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,Z_only,0.6525346733184417,0.3474653266815583,,,,,,,,,
7,0,100,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,ZX_split,0.801761627415447,0.198238372584553,,,,,,,,,
7,0,100,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,XYZ_split,0.9853409740958647,0.014659025904135259,,,,,,,,,
7,0,100,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,RL_adaptive,0.9524638579261205,0.04753614207387946,10.0,3.0,5.0,5.0,7.0,42.0,8.0,7.0,13.0
7,0,250,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,Z_only,0.6525346733184417,0.3474653266815583,,,,,,,,,
7,0,250,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,ZX_split,0.806327532930103,0.19367246706989705,,,,,,,,,
7,0,250,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,XYZ_split,0.9856706119870919,0.014329388012908062,,,,,,,,,
7,0,250,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,RL_adaptive,0.9876651242871753,0.012334875712824656,32.0,39.0,5.0,73.0,12.0,21.0,10.0,25.0,33.0
7,0,500,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,Z_only,0.6525346733184417,0.3474653266815583,,,,,,,,,
7,0,500,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,ZX_split,0.8082993763807134,0.19170062361928664,,,,,,,,,
7,0,500,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,XYZ_split,0.9951188366267774,0.004881163373222641,,,,,,,,,
7,0,500,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,RL_adaptive,0.9749388315119057,0.025061168488094254,3.0,21.0,0.0,0.0,4.0,161.0,310.0,0.0,1.0
7,1,10,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,Z_only,0.323494753614523,0.676505246385477,,,,,,,,,
7,1,10,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,ZX_split,0.7420472200301858,0.25795277996981425,,,,,,,,,
7,1,10,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,XYZ_split,0.837973903700732,0.162026096299268,,,,,,,,,
7,1,10,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,RL_adaptive,0.9127842175362962,0.08721578246370376,3.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0
7,1,25,1.9146534261827342,0.9629119990364524,2.8306933806245134,5.549112103670607,Z_only,0.6525346733184417,0.3474653266815583,,,,,,,,,
