state_group,state1,state2,seed,N,noise,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
extreme,X_plus,Z_plus,0,10,0.1,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.1,ZX_split,0.9648811207901243,0.035118879209875664,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.1,XYZ_split,0.5513591544480978,0.4486408455519022,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.1,RL_adaptive,0.8333333333333333,0.16666666666666674,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0
extreme,X_plus,Z_plus,0,10,0.15,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.15,ZX_split,0.9493416490252571,0.050658350974742916,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.15,XYZ_split,0.7234833853579004,0.27651661464209965,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.15,RL_adaptive,0.7995653509656734,0.20043464903432662,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
extreme,X_plus,Z_plus,0,25,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.0,ZX_split,0.914676064492971,0.08532393550702899,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.0,XYZ_split,0.8238366623924973,0.1761633376075027,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.0,RL_adaptive,0.8693839779381719,0.1306160220618281,1.0,3.0,4.0,1.0,3.0,3.0,7.0,2.0,1.0
extreme,X_plus,Z_plus,0,25,0.05,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.05,ZX_split,0.9207852022484511,0.07921479775154894,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.05,XYZ_split,0.9792735052154268,0.020726494784573224,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.05,RL_adaptive,0.7898790619083186,0.21012093809168142,1.0,2.0,5.0,0.0,5.0,2.0,9.0,0.0,1.0
extreme,X_plus,Z_plus,0,25,0.1,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.1,ZX_split,0.9338390917068393,0.06616090829316068,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.1,XYZ_split,0.71382185854743,0.28617814145257003,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.1,RL_adaptive,0.8737387712135364,0.12626122878646362,1.0,2.0,5.0,0.0,6.0,1.0,9.0,0.0,1.0
extreme,X_plus,Z_plus,0,25,0.15,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.15,ZX_split,0.8635415075568005,0.13645849244319952,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.15,XYZ_split,0.8877319377540175,0.11226806224598251,,,,,,,,,
extreme,X_plus,Z_plus,0,25,0.15,RL_adaptive,0.7583859638446251,0.2416140361553749,1.0,2.0,5.0,1.0,4.0,2.0,8.0,1.0,1.0
extreme,X_plus,Z_plus,0,50,0.0,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.0,ZX_split,0.9867633388348033,0.013236661165196728,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.0,XYZ_split,0.9850718089933147,0.014928191006685299,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.0,RL_adaptive,0.9791416179157534,0.02085838208424662,11.0,6.0,0.0,0.0,4.0,9.0,3.0,10.0,7.0
extreme,X_plus,Z_plus,0,50,0.05,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.05,ZX_split,0.9881216466134847,0.011878353386515328,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.05,XYZ_split,0.9545724745484817,0.04542752545151829,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.05,RL_adaptive,0.9066434920714112,0.09335650792858885,13.0,4.0,0.0,1.0,2.0,12.0,0.0,13.0,5.0
extreme,X_plus,Z_plus,0,50,0.1,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.1,ZX_split,0.9857214186220382,0.014278581377961785,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.1,XYZ_split,0.8893260008170202,0.11067399918297982,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.1,RL_adaptive,0.9774904153848254,0.022509584615174605,12.0,4.0,1.0,0.0,4.0,9.0,4.0,12.0,4.0
extreme,X_plus,Z_plus,0,50,0.15,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.15,ZX_split,0.9663621095849784,0.03363789041502163,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.15,XYZ_split,0.9605573516677876,0.03944264833221245,,,,,,,,,
extreme,X_plus,Z_plus,0,50,0.15,RL_adaptive,0.9044794936034052,0.09552050639659482,13.0,5.0,0.0,0.0,3.0,12.0,1.0,11.0,5.0
extreme,X_plus,Z_plus,0,100,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.0,ZX_split,0.9992011183385304,0.0007988816614695748,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.0,XYZ_split,0.9952635142462086,0.004736485753791375,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.0,RL_adaptive,0.957112787806572,0.04288721219342795,15.0,5.0,0.0,0.0,17.0,10.0,0.0,30.0,23.0
extreme,X_plus,Z_plus,0,100,0.05,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.05,ZX_split,0.9847711820511418,0.01522881794885822,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.05,XYZ_split,0.9497539545249744,0.05024604547502565,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.05,RL_adaptive,0.9506750691283619,0.04932493087163814,13.0,6.0,0.0,0.0,16.0,10.0,0.0,32.0,23.0
extreme,X_plus,Z_plus,0,100,0.1,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.1,ZX_split,0.999137186587498,0.0008628134125020503,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.1,XYZ_split,0.9467180005076498,0.05328199949235024,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.1,RL_adaptive,0.9428002367260903,0.05719976327390974,15.0,3.0,0.0,0.0,19.0,11.0,0.0,30.0,22.0
extreme,X_plus,Z_plus,0,100,0.15,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.15,ZX_split,0.9938814826645346,0.006118517335465423,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.15,XYZ_split,0.9466026910743564,0.05339730892564365,,,,,,,,,
extreme,X_plus,Z_plus,0,100,0.15,RL_adaptive,0.9127767439616357,0.08722325603836434,17.0,2.0,0.0,0.0,17.0,8.0,0.0,31.0,25.0
extreme,X_plus,Z_minus,0,5,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.0,ZX_split,0.9743416490252569,0.025658350974743116,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.0,XYZ_split,0.665739294480206,0.33426070551979403,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.0,RL_adaptive,0.6731763352100091,0.3268236647899909,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,X_plus,Z_minus,0,5,0.05,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.05,ZX_split,0.32905694150420944,0.6709430584957905,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.05,XYZ_split,0.7125446534374212,0.28745534656257876,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.05,RL_adaptive,0.6731763352100089,0.32682366478999114,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,X_plus,Z_minus,0,5,0.1,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.1,ZX_split,0.9743416490252569,0.025658350974743116,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.1,XYZ_split,0.024297451825736307,0.9757025481742637,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.1,RL_adaptive,0.8535533905932737,0.14644660940672627,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
extreme,X_plus,Z_minus,0,5,0.15,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.15,ZX_split,0.3331138830084189,0.6668861169915812,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.15,XYZ_split,0.7125446534374212,0.28745534656257876,,,,,,,,,
extreme,X_plus,Z_minus,0,5,0.15,RL_adaptive,0.7886751345948129,0.21132486540518713,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,X_plus,Z_minus,0,10,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.0,ZX_split,0.9806749532300754,0.019325046769924636,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.0,XYZ_split,0.9047458169520244,0.09525418304797562,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.0,RL_adaptive,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0
extreme,X_plus,Z_minus,0,10,0.05,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.05,ZX_split,0.9806749532300754,0.019325046769924636,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.05,XYZ_split,0.7925852912651825,0.2074147087348175,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.05,RL_adaptive,0.8224647811903023,0.1775352188096977,1.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0
extreme,X_plus,Z_minus,0,10,0.1,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.1,ZX_split,0.9648811207901243,0.035118879209875664,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.1,XYZ_split,0.5513591544480975,0.44864084555190253,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.1,RL_adaptive,0.5555555555555559,0.4444444444444441,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0
extreme,X_plus,Z_minus,0,10,0.15,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.15,ZX_split,0.9493416490252571,0.050658350974742916,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.15,XYZ_split,0.7234833853579004,0.27651661464209965,,,,,,,,,
extreme,X_plus,Z_minus,0,10,0.15,RL_adaptive,0.617002455396071,0.382997544603929,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0
extreme,X_plus,Z_minus,0,25,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.0,ZX_split,0.914676064492971,0.08532393550702899,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.0,XYZ_split,0.8238366623924972,0.1761633376075028,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.0,RL_adaptive,0.8005813852574927,0.19941861474250733,1.0,5.0,1.0,0.0,1.0,6.0,7.0,3.0,1.0
extreme,X_plus,Z_minus,0,25,0.05,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.05,ZX_split,0.9207852022484511,0.07921479775154894,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.05,XYZ_split,0.9792735052154266,0.020726494784573446,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.05,RL_adaptive,0.8970722564236254,0.10292774357637458,1.0,5.0,2.0,0.0,2.0,4.0,8.0,2.0,1.0
extreme,X_plus,Z_minus,0,25,0.1,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.1,ZX_split,0.9338390917068393,0.06616090829316068,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.1,XYZ_split,0.7138218585474303,0.2861781414525697,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.1,RL_adaptive,0.9919319820582508,0.008068017941749162,1.0,3.0,3.0,0.0,2.0,4.0,7.0,4.0,1.0
extreme,X_plus,Z_minus,0,25,0.15,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.15,ZX_split,0.8635415075568005,0.13645849244319952,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.15,XYZ_split,0.8877319377540175,0.11226806224598251,,,,,,,,,
extreme,X_plus,Z_minus,0,25,0.15,RL_adaptive,0.8274673832130655,0.17253261678693455,1.0,4.0,3.0,1.0,1.0,4.0,7.0,3.0,1.0
extreme,X_plus,Z_minus,0,50,0.0,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.0,ZX_split,0.9867633388348033,0.013236661165196728,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.0,XYZ_split,0.9850718089933147,0.014928191006685299,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.0,RL_adaptive,0.9535412845587705,0.04645871544122948,12.0,10.0,0.0,0.0,2.0,12.0,7.0,5.0,2.0
extreme,X_plus,Z_minus,0,50,0.05,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.05,ZX_split,0.9881216466134847,0.011878353386515328,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.05,XYZ_split,0.9545724745484815,0.04542752545151851,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.05,RL_adaptive,0.939400858504026,0.06059914149597401,11.0,11.0,0.0,0.0,1.0,14.0,5.0,7.0,1.0
extreme,X_plus,Z_minus,0,50,0.1,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.1,ZX_split,0.9857214186220382,0.014278581377961785,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.1,XYZ_split,0.8893260008170204,0.1106739991829796,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.1,RL_adaptive,0.9439494938776544,0.056050506122345634,13.0,7.0,1.0,0.0,3.0,12.0,5.0,8.0,1.0
extreme,X_plus,Z_minus,0,50,0.15,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.15,ZX_split,0.9663621095849784,0.03363789041502163,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.15,XYZ_split,0.9605573516677876,0.03944264833221245,,,,,,,,,
extreme,X_plus,Z_minus,0,50,0.15,RL_adaptive,0.9882497950327791,0.0117502049672209,13.0,8.0,0.0,0.0,1.0,13.0,3.0,9.0,3.0
extreme,X_plus,Z_minus,0,100,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.0,ZX_split,0.9992011183385304,0.0007988816614695748,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.0,XYZ_split,0.9952635142462088,0.004736485753791153,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.0,RL_adaptive,0.9564339688491944,0.043566031150805595,3.0,12.0,0.0,6.0,8.0,18.0,1.0,35.0,17.0
extreme,X_plus,Z_minus,0,100,0.05,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.05,ZX_split,0.9847711820511418,0.01522881794885822,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.05,XYZ_split,0.9497539545249746,0.050246045475025425,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.05,RL_adaptive,0.9895369331113738,0.010463066888626193,2.0,12.0,0.0,9.0,7.0,16.0,0.0,36.0,18.0
extreme,X_plus,Z_minus,0,100,0.1,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.1,ZX_split,0.999137186587498,0.0008628134125020503,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.1,XYZ_split,0.9467180005076495,0.05328199949235046,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.1,RL_adaptive,0.891087293585429,0.10891270641457096,6.0,10.0,0.0,7.0,10.0,14.0,0.0,32.0,21.0
extreme,X_plus,Z_minus,0,100,0.15,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.15,ZX_split,0.9938814826645346,0.006118517335465423,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.15,XYZ_split,0.9466026910743564,0.05339730892564365,,,,,,,,,
extreme,X_plus,Z_minus,0,100,0.15,RL_adaptive,0.9484186604267864,0.05158133957321365,6.0,10.0,0.0,5.0,11.0,14.0,0.0,32.0,22.0
extreme,X_plus,X_plus,0,5,0.0,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.0,ZX_split,1.0,0.0,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.0,XYZ_split,0.665739294480206,0.33426070551979403,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.0,RL_adaptive,0.6731763352100091,0.3268236647899909,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
extreme,X_plus,X_plus,0,5,0.05,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.05,ZX_split,0.5617353362383412,0.43826466376165885,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.05,XYZ_split,0.7125446534374209,0.2874553465625791,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.05,RL_adaptive,0.6731763352100089,0.32682366478999114,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,X_plus,X_plus,0,5,0.1,Z_only,0.2500000000000001,0.7499999999999999,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.1,ZX_split,1.0,0.0,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.1,XYZ_split,0.13157894736842105,0.868421052631579,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.1,RL_adaptive,0.6731763352100089,0.32682366478999114,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,X_plus,X_plus,0,5,0.15,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.15,ZX_split,0.2918180543549326,0.7081819456450674,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.15,XYZ_split,0.7125446534374212,0.28745534656257876,,,,,,,,,
extreme,X_plus,X_plus,0,5,0.15,RL_adaptive,0.426776695296637,0.573223304703363,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
extreme,X_plus,X_plus,0,10,0.0,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.0,ZX_split,0.9806749532300754,0.019325046769924636,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.0,XYZ_split,0.9047458169520246,0.0952541830479754,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.0,RL_adaptive,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0
extreme,X_plus,X_plus,0,10,0.05,Z_only,0.2499999999999999,0.7500000000000001,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.05,ZX_split,0.845265675539751,0.15473432446024904,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.05,XYZ_split,0.7925852912651828,0.20741470873481715,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.05,RL_adaptive,0.8224647811903023,0.1775352188096977,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0
extreme,X_plus,X_plus,0,10,0.1,Z_only,0.2500000000000001,0.7499999999999999,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.1,ZX_split,0.9806749532300754,0.019325046769924636,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.1,XYZ_split,0.6187796875302776,0.38122031246972243,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.1,RL_adaptive,0.6314757303333055,0.3685242696666945,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0
extreme,X_plus,X_plus,0,10,0.15,Z_only,0.2499999999999999,0.7500000000000001,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.15,ZX_split,0.025000000000000033,0.975,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.15,XYZ_split,0.6337938003860577,0.3662061996139423,,,,,,,,,
extreme,X_plus,X_plus,0,10,0.15,RL_adaptive,0.6632653061224489,0.33673469387755106,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0
extreme,X_plus,X_plus,0,25,0.0,Z_only,0.2499999999999999,0.7500000000000001,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.0,ZX_split,0.9097933932068961,0.09020660679310388,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.0,XYZ_split,0.853085301294006,0.14691469870599405,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.0,RL_adaptive,0.8590624347058365,0.14093756529416346,1.0,3.0,5.0,0.0,5.0,2.0,8.0,0.0,1.0
extreme,X_plus,X_plus,0,25,0.05,Z_only,0.2500000000000001,0.7499999999999999,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.05,ZX_split,0.9316191407646665,0.06838085923533355,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.05,XYZ_split,0.9792735052154266,0.020726494784573446,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.05,RL_adaptive,0.6993196618695668,0.30068033813043316,1.0,6.0,2.0,0.0,1.0,5.0,9.0,0.0,1.0
extreme,X_plus,X_plus,0,25,0.1,Z_only,0.2499999999999999,0.7500000000000001,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.1,ZX_split,0.9407696653361572,0.059230334663842754,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.1,XYZ_split,0.733856342004425,0.26614365799557504,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.1,RL_adaptive,0.9434475374656177,0.056552462534382286,1.0,1.0,6.0,0.0,6.0,0.0,9.0,1.0,1.0
extreme,X_plus,X_plus,0,25,0.15,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.15,ZX_split,0.67977920957805,0.32022079042194995,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.15,XYZ_split,0.9705819831588567,0.029418016841143313,,,,,,,,,
extreme,X_plus,X_plus,0,25,0.15,RL_adaptive,0.8222616106357744,0.1777383893642256,1.0,3.0,4.0,1.0,2.0,3.0,7.0,3.0,1.0
extreme,X_plus,X_plus,0,50,0.0,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.0,ZX_split,0.9867633388348033,0.013236661165196728,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.0,XYZ_split,0.9813257661872368,0.01867423381276323,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.0,RL_adaptive,0.9861803394406187,0.01381966055938133,12.0,8.0,0.0,0.0,4.0,9.0,5.0,6.0,6.0
extreme,X_plus,X_plus,0,50,0.05,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.05,ZX_split,0.9810188280597592,0.01898117194024085,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.05,XYZ_split,0.9586446678117614,0.041355332188238614,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.05,RL_adaptive,0.8736994625225911,0.12630053747740888,12.0,10.0,0.0,0.0,3.0,11.0,5.0,6.0,3.0
extreme,X_plus,X_plus,0,50,0.1,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.1,ZX_split,0.98285756044978,0.01714243955021999,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.1,XYZ_split,0.8717784320320983,0.12822156796790174,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.1,RL_adaptive,0.9604384283909184,0.03956157160908158,12.0,8.0,1.0,0.0,4.0,9.0,7.0,5.0,4.0
extreme,X_plus,X_plus,0,50,0.15,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.15,ZX_split,0.9722291083084295,0.027770891691570543,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.15,XYZ_split,0.914355166043364,0.08564483395663602,,,,,,,,,
extreme,X_plus,X_plus,0,50,0.15,RL_adaptive,0.9664622617703589,0.03353773822964112,11.0,10.0,0.0,0.0,2.0,12.0,5.0,7.0,3.0
extreme,X_plus,X_plus,0,100,0.0,Z_only,0.2499999999999999,0.7500000000000001,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.0,ZX_split,0.9980087548099345,0.0019912451900655492,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.0,XYZ_split,0.9952635142462082,0.004736485753791819,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.0,RL_adaptive,0.9568902934432879,0.04310970655671209,13.0,8.0,0.0,0.0,13.0,10.0,0.0,30.0,26.0
extreme,X_plus,X_plus,0,100,0.05,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.05,ZX_split,0.9955751923140616,0.004424807685938448,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.05,XYZ_split,0.9459127442470987,0.0540872557529013,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.05,RL_adaptive,0.9113829503389393,0.08861704966106065,12.0,7.0,0.0,0.0,13.0,10.0,0.0,34.0,24.0
extreme,X_plus,X_plus,0,100,0.1,Z_only,0.2499999999999999,0.7500000000000001,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.1,ZX_split,0.9994842701051498,0.0005157298948501587,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.1,XYZ_split,0.935067767255425,0.06493223274457505,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.1,RL_adaptive,0.9849872087377897,0.015012791262210334,16.0,5.0,0.0,0.0,14.0,9.0,0.0,32.0,24.0
extreme,X_plus,X_plus,0,100,0.15,Z_only,0.2500000000000001,0.7499999999999999,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.15,ZX_split,0.96838012275503,0.03161987724496995,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.15,XYZ_split,0.9360288758774016,0.06397112412259842,,,,,,,,,
extreme,X_plus,X_plus,0,100,0.15,RL_adaptive,0.9058490232274675,0.09415097677253248,13.0,5.0,0.0,0.0,17.0,10.0,0.0,32.0,23.0
extreme,X_plus,Y_plus,0,5,0.0,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,Y_plus,0,5,0.0,ZX_split,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Y_plus,0,5,0.0,XYZ_split,0.6220084679281462,0.37799153207185376,,,,,,,,,
extreme,X_plus,Y_plus,0,5,0.0,RL_adaptive,0.6731763352100091,0.3268236647899909,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
extreme,X_plus,Y_plus,0,5,0.05,Z_only,0.25,0.75,,,,,,,,,
extreme,X_plus,Y_plus,0,5,0.05,ZX_split,0.32905694150420944,0.6709430584957905,,,,,,,,,
extreme,X_plus,Y_plus,0,5,0.05,XYZ_split,0.665739294480206,0.33426070551979403,,,,,,,,,
extreme,X_plus,Y_plus,0,5,0.05,RL_adaptive,0.622008467928146,0.377991532071854,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
