state_group,target_id,seed,N,noise,theta1,phi1,theta2,phi2,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
uniform,73,3,50,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5669979412523485,0.4330020587476515,,,,,,,,,
uniform,73,3,50,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9218978934872292,0.07810210651277083,,,,,,,,,
uniform,73,3,50,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.944499146867336,0.05550085313266395,9.0,8.0,1.0,0.0,4.0,16.0,2.0,7.0,3.0
uniform,73,3,50,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,3,50,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5279648095481901,0.47203519045180986,,,,,,,,,
uniform,73,3,50,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9833522715301801,0.016647728469819878,,,,,,,,,
uniform,73,3,50,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9648216493622659,0.03517835063773411,11.0,6.0,0.0,1.0,1.0,18.0,1.0,9.0,3.0
uniform,73,3,50,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,3,50,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5037058221800299,0.4962941778199701,,,,,,,,,
uniform,73,3,50,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9605108261893863,0.039489173810613676,,,,,,,,,
uniform,73,3,50,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.8796907989440754,0.12030920105592458,10.0,7.0,0.0,1.0,2.0,16.0,0.0,8.0,6.0
uniform,73,3,100,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.26031854284150363,0.7396814571584964,,,,,,,,,
uniform,73,3,100,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.568954639695878,0.431045360304122,,,,,,,,,
uniform,73,3,100,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9908555087081724,0.009144491291827594,,,,,,,,,
uniform,73,3,100,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.961328955706585,0.03867104429341495,12.0,11.0,0.0,10.0,2.0,14.0,0.0,31.0,20.0
uniform,73,3,100,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.23274548978576312,0.7672545102142369,,,,,,,,,
uniform,73,3,100,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5653697814456038,0.4346302185543962,,,,,,,,,
uniform,73,3,100,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9794623405936331,0.02053765940636687,,,,,,,,,
uniform,73,3,100,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9644181727477097,0.03558182725229031,10.0,13.0,0.0,8.0,3.0,16.0,0.0,30.0,20.0
uniform,73,3,100,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,3,100,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5429406722113141,0.45705932778868585,,,,,,,,,
uniform,73,3,100,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.8602872369164266,0.1397127630835734,,,,,,,,,
uniform,73,3,100,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9665772075295355,0.033422792470464535,9.0,12.0,0.0,12.0,2.0,14.0,1.0,33.0,17.0
uniform,73,3,100,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.26031854284150363,0.7396814571584964,,,,,,,,,
uniform,73,3,100,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5494613227047072,0.45053867729529284,,,,,,,,,
uniform,73,3,100,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9008902739395912,0.0991097260604088,,,,,,,,,
uniform,73,3,100,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9196254675106613,0.08037453248933868,5.0,12.0,0.0,12.0,3.0,14.0,0.0,34.0,20.0
uniform,73,4,5,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.26031854284150363,0.7396814571584964,,,,,,,,,
uniform,73,4,5,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5323658038131559,0.4676341961868441,,,,,,,,,
uniform,73,4,5,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.21690389758055087,0.7830961024194492,,,,,,,,,
uniform,73,4,5,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.7858381758288311,0.2141618241711689,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
uniform,73,4,5,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.26031854284150363,0.7396814571584964,,,,,,,,,
uniform,73,4,5,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.3109122857418073,0.6890877142581927,,,,,,,,,
uniform,73,4,5,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.7083846463658744,0.2916153536341256,,,,,,,,,
uniform,73,4,5,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.5241002361651295,0.47589976383487054,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
uniform,73,4,5,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,4,5,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.3401575460764969,0.659842453923503,,,,,,,,,
uniform,73,4,5,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.177354292149099,0.822645707850901,,,,,,,,,
uniform,73,4,5,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.613470321845429,0.38652967815457095,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
uniform,73,4,5,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.26031854284150363,0.7396814571584964,,,,,,,,,
uniform,73,4,5,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5198079168225855,0.48019208317741446,,,,,,,,,
uniform,73,4,5,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.3554857184307832,0.6445142815692169,,,,,,,,,
uniform,73,4,5,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.7020768474481205,0.2979231525518795,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
uniform,73,4,10,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,4,10,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.37932724461678496,0.620672755383215,,,,,,,,,
uniform,73,4,10,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.7455187146188657,0.25448128538113435,,,,,,,,,
uniform,73,4,10,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.8593657800890795,0.1406342199109205,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0
uniform,73,4,10,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,4,10,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.2788772080115031,0.7211227919884968,,,,,,,,,
uniform,73,4,10,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.8473846492831593,0.15261535071684074,,,,,,,,,
uniform,73,4,10,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9045400851289889,0.09545991487101113,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0
uniform,73,4,10,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,4,10,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.496920923735483,0.503079076264517,,,,,,,,,
uniform,73,4,10,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.7983372853855737,0.2016627146144263,,,,,,,,,
uniform,73,4,10,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.5100474258784514,0.4899525741215486,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0
uniform,73,4,10,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.26031854284150363,0.7396814571584964,,,,,,,,,
uniform,73,4,10,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5420957626420821,0.45790423735791785,,,,,,,,,
uniform,73,4,10,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.8657687550298429,0.13423124497015715,,,,,,,,,
uniform,73,4,10,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.7435361923662669,0.2564638076337331,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0
uniform,73,4,25,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,4,25,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5653697814456038,0.4346302185543962,,,,,,,,,
uniform,73,4,25,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.8275022512531296,0.1724977487468704,,,,,,,,,
uniform,73,4,25,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9478308649249196,0.052169135075080364,1.0,1.0,5.0,0.0,7.0,0.0,10.0,0.0,1.0
uniform,73,4,25,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.26031854284150363,0.7396814571584964,,,,,,,,,
uniform,73,4,25,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5206216325706211,0.4793783674293789,,,,,,,,,
uniform,73,4,25,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.8861816684671566,0.11381833153284338,,,,,,,,,
uniform,73,4,25,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9151666604181151,0.08483333958188488,1.0,5.0,2.0,0.0,2.0,4.0,10.0,0.0,1.0
uniform,73,4,25,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,4,25,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5318213008672926,0.4681786991327074,,,,,,,,,
uniform,73,4,25,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.8442202676181136,0.15577973238188636,,,,,,,,,
uniform,73,4,25,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9747303211058088,0.025269678894191183,1.0,1.0,5.0,0.0,6.0,1.0,10.0,0.0,1.0
uniform,73,4,25,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.23274548978576312,0.7672545102142369,,,,,,,,,
uniform,73,4,25,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.4835012584256163,0.5164987415743837,,,,,,,,,
uniform,73,4,25,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.947821469172165,0.05217853082783497,,,,,,,,,
uniform,73,4,25,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.5843961573816382,0.4156038426183618,1.0,2.0,4.0,2.0,1.0,3.0,7.0,4.0,1.0
uniform,73,4,50,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.26031854284150363,0.7396814571584964,,,,,,,,,
uniform,73,4,50,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5261519120539834,0.4738480879460166,,,,,,,,,
uniform,73,4,50,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.939483954844251,0.06051604515574904,,,,,,,,,
uniform,73,4,50,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9678925379152787,0.03210746208472126,11.0,5.0,1.0,1.0,3.0,16.0,0.0,9.0,4.0
uniform,73,4,50,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.23274548978576312,0.7672545102142369,,,,,,,,,
uniform,73,4,50,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5066121053958157,0.4933878946041843,,,,,,,,,
uniform,73,4,50,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9124552449270669,0.08754475507293313,,,,,,,,,
uniform,73,4,50,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9711628153536537,0.028837184646346326,9.0,4.0,2.0,1.0,4.0,16.0,1.0,11.0,2.0
uniform,73,4,50,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,4,50,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5580103670017313,0.44198963299826866,,,,,,,,,
uniform,73,4,50,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9449919252663314,0.055008074733668644,,,,,,,,,
uniform,73,4,50,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9797776677180486,0.02022233228195136,12.0,6.0,0.0,1.0,1.0,17.0,0.0,11.0,2.0
uniform,73,4,50,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,4,50,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.556784583319552,0.44321541668044795,,,,,,,,,
uniform,73,4,50,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9457645662976483,0.05423543370235173,,,,,,,,,
uniform,73,4,50,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9607563696290252,0.03924363037097478,8.0,9.0,0.0,2.0,1.0,17.0,1.0,9.0,3.0
uniform,73,4,100,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,4,100,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5725080027043773,0.4274919972956227,,,,,,,,,
uniform,73,4,100,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9922655770348608,0.007734422965139154,,,,,,,,,
uniform,73,4,100,0.0,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9616422859195439,0.03835771408045607,10.0,12.0,0.0,9.0,3.0,15.0,0.0,33.0,18.0
uniform,73,4,100,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.26031854284150363,0.7396814571584964,,,,,,,,,
uniform,73,4,100,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5453722368820172,0.4546277631179828,,,,,,,,,
uniform,73,4,100,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9715944116568872,0.028405588343112798,,,,,,,,,
uniform,73,4,100,0.05,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9693916434763996,0.03060835652360039,6.0,13.0,0.0,12.0,1.0,17.0,1.0,32.0,18.0
uniform,73,4,100,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.26031854284150363,0.7396814571584964,,,,,,,,,
uniform,73,4,100,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5630658570183825,0.4369341429816175,,,,,,,,,
uniform,73,4,100,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9147186064811045,0.08528139351889552,,,,,,,,,
uniform,73,4,100,0.1,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9445857945266761,0.055414205473323874,7.0,12.0,0.0,10.0,2.0,16.0,1.0,35.0,17.0
uniform,73,4,100,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,Z_only,0.31394981566978347,0.6860501843302165,,,,,,,,,
uniform,73,4,100,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,ZX_split,0.5338568333989377,0.46614316660106225,,,,,,,,,
uniform,73,4,100,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,XYZ_split,0.9872013784019495,0.012798621598050453,,,,,,,,,
uniform,73,4,100,0.15,1.477269424483386,2.1327443146510743,1.4217079164487172,4.208358278508016,RL_adaptive,0.9841106565177372,0.015889343482262785,10.0,12.0,0.0,7.0,4.0,15.0,0.0,32.0,20.0
uniform,74,0,5,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.46720676242265274,0.5327932375773472,,,,,,,,,
uniform,74,0,5,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.3956017709702513,0.6043982290297487,,,,,,,,,
uniform,74,0,5,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.5855732099282966,0.41442679007170335,,,,,,,,,
uniform,74,0,5,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.17296093906181803,0.8270390609381819,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
uniform,74,0,5,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.46720676242265274,0.5327932375773472,,,,,,,,,
uniform,74,0,5,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.7508610211167814,0.24913897888321856,,,,,,,,,
uniform,74,0,5,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.3841652784699317,0.6158347215300684,,,,,,,,,
uniform,74,0,5,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.7801505748568367,0.2198494251431633,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
uniform,74,0,5,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.4817853640901408,0.5182146359098592,,,,,,,,,
uniform,74,0,5,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.6681013141434098,0.3318986858565902,,,,,,,,,
uniform,74,0,5,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.5913776299438778,0.40862237005612223,,,,,,,,,
uniform,74,0,5,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.3751513505639994,0.6248486494360006,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
uniform,74,0,5,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.46720676242265274,0.5327932375773472,,,,,,,,,
uniform,74,0,5,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.41636888702197616,0.5836311129780238,,,,,,,,,
uniform,74,0,5,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.7925490629642474,0.20745093703575257,,,,,,,,,
uniform,74,0,5,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.6437700592618082,0.3562299407381918,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
uniform,74,0,10,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.4817853640901408,0.5182146359098592,,,,,,,,,
uniform,74,0,10,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.6260253096338569,0.37397469036614306,,,,,,,,,
uniform,74,0,10,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.18210503214848897,0.8178949678515111,,,,,,,,,
uniform,74,0,10,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.8261382529657191,0.17386174703428092,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0
uniform,74,0,10,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.4817853640901408,0.5182146359098592,,,,,,,,,
uniform,74,0,10,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.7588491186544929,0.2411508813455071,,,,,,,,,
uniform,74,0,10,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.47960033338697466,0.5203996666130253,,,,,,,,,
uniform,74,0,10,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.8072982169633109,0.19270178303668906,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0
uniform,74,0,10,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.46720676242265274,0.5327932375773472,,,,,,,,,
uniform,74,0,10,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.6854439575190632,0.3145560424809368,,,,,,,,,
uniform,74,0,10,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.9166207905536604,0.08337920944633959,,,,,,,,,
uniform,74,0,10,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.9100174706797869,0.08998252932021311,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0
uniform,74,0,10,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.46720676242265274,0.5327932375773472,,,,,,,,,
uniform,74,0,10,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.6681013141434098,0.3318986858565902,,,,,,,,,
uniform,74,0,10,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.025706870617182416,0.9742931293828175,,,,,,,,,
uniform,74,0,10,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.797678657128686,0.20232134287131398,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0
uniform,74,0,25,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.4817853640901408,0.5182146359098592,,,,,,,,,
uniform,74,0,25,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.6172653569710946,0.38273464302890536,,,,,,,,,
uniform,74,0,25,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.9437517096410037,0.056248290358996256,,,,,,,,,
uniform,74,0,25,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.9677363899273991,0.03226361007260092,1.0,2.0,4.0,0.0,7.0,1.0,9.0,0.0,1.0
uniform,74,0,25,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.4817853640901408,0.5182146359098592,,,,,,,,,
uniform,74,0,25,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.7364179519066327,0.26358204809336727,,,,,,,,,
uniform,74,0,25,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.9351841497408815,0.06481585025911851,,,,,,,,,
uniform,74,0,25,0.05,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.6513585729188947,0.34864142708110535,1.0,6.0,2.0,1.0,1.0,4.0,9.0,0.0,1.0
uniform,74,0,25,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.46720676242265274,0.5327932375773472,,,,,,,,,
uniform,74,0,25,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.7716742038681692,0.2283257961318308,,,,,,,,,
uniform,74,0,25,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.8534342295791696,0.1465657704208304,,,,,,,,,
uniform,74,0,25,0.1,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.8716869358781817,0.1283130641218183,1.0,4.0,3.0,0.0,4.0,3.0,9.0,0.0,1.0
uniform,74,0,25,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.46720676242265274,0.5327932375773472,,,,,,,,,
uniform,74,0,25,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.6880065946004726,0.31199340539952736,,,,,,,,,
uniform,74,0,25,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.6573073652585277,0.34269263474147227,,,,,,,,,
uniform,74,0,25,0.15,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,RL_adaptive,0.8213750096706911,0.1786249903293089,1.0,7.0,0.0,0.0,1.0,6.0,9.0,0.0,1.0
uniform,74,0,50,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,Z_only,0.46720676242265274,0.5327932375773472,,,,,,,,,
uniform,74,0,50,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,ZX_split,0.6779870374918047,0.32201296250819533,,,,,,,,,
uniform,74,0,50,0.0,2.68596325433881,3.071600809982444,1.5554335279487912,5.287549211955326,XYZ_split,0.9547840242583405,0.045215975741659475,,,,,,,,,
